Nr.   Classes Functions      NCSS  Javadocs Package
17745    2   1    0 org.gradle.api.publish.ivy.internal.publication.DefaultIvyModuleDescriptorSpec.getConfigurations()
17746    2   1    0 org.gradle.api.publish.ivy.internal.publication.DefaultIvyModuleDescriptorSpec.getArtifacts()
17747    2   1    0 org.gradle.api.publish.ivy.internal.publication.DefaultIvyModuleDescriptorSpec.getDependencies()
17748    1   1    0 org.gradle.api.publish.ivy.internal.publication.IvyPublicationInternal.getIdentity()
17749    1   1    0 org.gradle.api.publish.ivy.internal.publication.IvyPublicationInternal.getDescriptor()
17750    1   1    0 org.gradle.api.publish.ivy.internal.publication.IvyPublicationInternal.setDescriptorFile(FileCollection)
17751    1   1    0 org.gradle.api.publish.ivy.internal.publication.IvyPublicationInternal.getPublishableFiles()
17752    1   1    0 org.gradle.api.publish.ivy.internal.publication.IvyPublicationInternal.getDependencies()
17753    1   1    0 org.gradle.api.publish.ivy.internal.publication.IvyPublicationInternal.asNormalisedPublication()
17754    2   1    0 org.gradle.api.publish.ivy.internal.publication.DefaultIvyExtraInfoSpec.DefaultIvyExtraInfoSpec()
17755    5   3    0 org.gradle.api.publish.ivy.internal.publication.DefaultIvyExtraInfoSpec.add(String,String,String)
17756    1   1    0 org.gradle.api.publish.ivy.internal.publisher.IvyPublisher.publish(IvyNormalizedPublication,PublicationAwareRepository)
17757    2   1    0 org.gradle.api.publish.ivy.internal.publisher.IvyDescriptorFileGenerator.IvyDescriptorFileGenerator(IvyPublicationIdentity)
17758    2   1    0 org.gradle.api.publish.ivy.internal.publisher.IvyDescriptorFileGenerator.setStatus(String)
17759    2   1    0 org.gradle.api.publish.ivy.internal.publisher.IvyDescriptorFileGenerator.setBranch(String)
17760    2   1    0 org.gradle.api.publish.ivy.internal.publisher.IvyDescriptorFileGenerator.getExtraInfo()
17761    2   1    0 org.gradle.api.publish.ivy.internal.publisher.IvyDescriptorFileGenerator.setExtraInfo(String)
17762    3   1    0 org.gradle.api.publish.ivy.internal.publisher.IvyDescriptorFileGenerator.addConfiguration(IvyConfiguration)
17763    3   1    0 org.gradle.api.publish.ivy.internal.publisher.IvyDescriptorFileGenerator.addArtifact(IvyArtifact)
17764    3   1    0 org.gradle.api.publish.ivy.internal.publisher.IvyDescriptorFileGenerator.addDependency(IvyDependencyInternal)
17765    3   1    0 org.gradle.api.publish.ivy.internal.publisher.IvyDescriptorFileGenerator.withXml(XmlProvider)
17766    4   3    0 org.gradle.api.publish.ivy.internal.publisher.IvyDescriptorFileGenerator.Action$1.execute(Writer)
17767    7   1    0 org.gradle.api.publish.ivy.internal.publisher.IvyDescriptorFileGenerator.writeTo(File)
17768   15   5    0 org.gradle.api.publish.ivy.internal.publisher.IvyDescriptorFileGenerator.writeDescriptor(Writer)
17769    9   8    0 org.gradle.api.publish.ivy.internal.publisher.IvyDescriptorFileGenerator.usesClassifier()
17770    8   3    0 org.gradle.api.publish.ivy.internal.publisher.IvyDescriptorFileGenerator.writeConfigurations(OptionalAttributeXmlWriter)
17771    5   2    0 org.gradle.api.publish.ivy.internal.publisher.IvyDescriptorFileGenerator.writePublications(OptionalAttributeXmlWriter)
17772    8   3    0 org.gradle.api.publish.ivy.internal.publisher.IvyDescriptorFileGenerator.writeDependencies(OptionalAttributeXmlWriter)
17773    2   1    0 org.gradle.api.publish.ivy.internal.publisher.IvyDescriptorFileGenerator.printDependencyArtifact(DependencyArtifact,OptionalAttributeXmlWriter)
17774    2   1    0 org.gradle.api.publish.ivy.internal.publisher.IvyDescriptorFileGenerator.OptionalAttributeXmlWriter.OptionalAttributeXmlWriter(Writer,String,String)
17775    3   1    0 org.gradle.api.publish.ivy.internal.publisher.IvyDescriptorFileGenerator.OptionalAttributeXmlWriter.startElement(String)
17776    4   2    0 org.gradle.api.publish.ivy.internal.publisher.IvyDescriptorFileGenerator.OptionalAttributeXmlWriter.attribute(String,String)
17777    3   2    0 org.gradle.api.publish.ivy.internal.publisher.IvyDescriptorFileGenerator.OptionalAttributeXmlWriter.attribute(String,String,String)
17778    5   1    0 org.gradle.api.publish.ivy.internal.publisher.IvyNormalizedPublication.IvyNormalizedPublication(String,IvyPublicationIdentity,File,IvyArtifact)
17779    2   1    0 org.gradle.api.publish.ivy.internal.publisher.IvyNormalizedPublication.getName()
17780    2   1    0 org.gradle.api.publish.ivy.internal.publisher.IvyNormalizedPublication.getProjectIdentity()
17781    2   1    0 org.gradle.api.publish.ivy.internal.publisher.IvyNormalizedPublication.getDescriptorFile()
17782    2   1    0 org.gradle.api.publish.ivy.internal.publisher.IvyNormalizedPublication.getArtifacts()
17783   14   4    0 org.gradle.api.publish.ivy.internal.publisher.DependencyResolverIvyPublisher.publish(IvyNormalizedPublication,PublicationAwareRepository)
17784    5   2    0 org.gradle.api.publish.ivy.internal.publisher.DependencyResolverIvyPublisher.createIvyArtifact(IvyArtifact,ModuleRevisionId)
17785    2   1    0 org.gradle.api.publish.ivy.internal.publisher.ValidatingIvyPublisher.ValidatingIvyPublisher(IvyPublisher)
17786    5   1    0 org.gradle.api.publish.ivy.internal.publisher.ValidatingIvyPublisher.publish(IvyNormalizedPublication,PublicationAwareRepository)
17787   12   1    0 org.gradle.api.publish.ivy.internal.publisher.ValidatingIvyPublisher.validateMetadata(IvyNormalizedPublication)
17788    4   4    0 org.gradle.api.publish.ivy.internal.publisher.ValidatingIvyPublisher.parseIvyFile(IvyNormalizedPublication)
17789    7   2    0 org.gradle.api.publish.ivy.internal.publisher.ValidatingIvyPublisher.validateArtifacts(IvyNormalizedPublication)
17790    6   2    0 org.gradle.api.publish.ivy.internal.publisher.ValidatingIvyPublisher.checkNoDuplicateArtifacts(IvyNormalizedPublication)
17791    5   4    0 org.gradle.api.publish.ivy.internal.publisher.ValidatingIvyPublisher.checkNotDuplicate(IvyNormalizedPublication,IvyArtifact,String,String,String,String)
17792    2   4    0 org.gradle.api.publish.ivy.internal.publisher.ValidatingIvyPublisher.hasCoordinates(IvyArtifact,String,String,String,String)
17793    6   6    0 org.gradle.api.publish.ivy.internal.publisher.ValidatingIvyPublisher.checkCanPublish(String,IvyArtifact)
17794    2   1    0 org.gradle.api.publish.ivy.internal.publisher.ValidatingIvyPublisher.field(IvyNormalizedPublication,String,String)
17795    2   1    0 org.gradle.api.publish.ivy.internal.publisher.ValidatingIvyPublisher.IvyFieldValidator.IvyFieldValidator(String,String,String)
17796    4   3    0 org.gradle.api.publish.ivy.internal.publisher.ValidatingIvyPublisher.IvyFieldValidator.matches(String)
17797    2   2    0 org.gradle.api.publish.ivy.internal.publisher.ValidatingIvyPublisher.IvyFieldValidator.failure(String)
17798    1   1    0 org.gradle.api.publish.ivy.internal.publisher.IvyPublicationIdentity.getOrganisation()
17799    1   1    0 org.gradle.api.publish.ivy.internal.publisher.IvyPublicationIdentity.setOrganisation(String)
17800    1   1    0 org.gradle.api.publish.ivy.internal.publisher.IvyPublicationIdentity.getModule()
17801    1   1    0 org.gradle.api.publish.ivy.internal.publisher.IvyPublicationIdentity.setModule(String)
17802    1   1    0 org.gradle.api.publish.ivy.internal.publisher.IvyPublicationIdentity.getRevision()
17803    1   1    0 org.gradle.api.publish.ivy.internal.publisher.IvyPublicationIdentity.setRevision(String)
17804    3   1    0 org.gradle.api.publish.ivy.internal.publisher.ContextualizingIvyPublisher.ContextualizingIvyPublisher(IvyPublisher,IvyContextManager)
17805    2   1    0 org.gradle.api.publish.ivy.internal.publisher.ContextualizingIvyPublisher.Action$1.execute(Ivy)
17806    4   1    0 org.gradle.api.publish.ivy.internal.publisher.ContextualizingIvyPublisher.publish(IvyNormalizedPublication,PublicationAwareRepository)
17807    1   1    0 org.gradle.api.publish.ivy.internal.dependency.IvyDependencyInternal.getArtifacts()
17808    5   1    0 org.gradle.api.publish.ivy.internal.dependency.DefaultIvyDependency.DefaultIvyDependency(String,String,String,String)
17809    3   1    0 org.gradle.api.publish.ivy.internal.dependency.DefaultIvyDependency.DefaultIvyDependency(String,String,String,String,DependencyArtifact)
17810    2   1    0 org.gradle.api.publish.ivy.internal.dependency.DefaultIvyDependency.getOrganisation()
17811    2   1    0 org.gradle.api.publish.ivy.internal.dependency.DefaultIvyDependency.getModule()
17812    2   1    0 org.gradle.api.publish.ivy.internal.dependency.DefaultIvyDependency.getRevision()
17813    2   1    0 org.gradle.api.publish.ivy.internal.dependency.DefaultIvyDependency.getConfMapping()
17814    2   1    0 org.gradle.api.publish.ivy.internal.dependency.DefaultIvyDependency.getArtifacts()
17815    2   1    0 org.gradle.api.publish.ivy.internal.dependency.DefaultIvyDependencySet.DefaultIvyDependencySet()
17816    4   1    0 org.gradle.api.publish.ivy.internal.artifact.IvyArtifactNotationParserFactory.IvyArtifactNotationParserFactory(Instantiator,FileResolver,IvyPublicationIdentity)
17817    8   1    0 org.gradle.api.publish.ivy.internal.artifact.IvyArtifactNotationParserFactory.create()
17818    2   1    0 org.gradle.api.publish.ivy.internal.artifact.IvyArtifactNotationParserFactory.Callable$1.call()
17819    6   1    0 org.gradle.api.publish.ivy.internal.artifact.IvyArtifactNotationParserFactory.createDefaultIvyArtifact(File,String,String,String)
17820    2   1    0 org.gradle.api.publish.ivy.internal.artifact.IvyArtifactNotationParserFactory.ArchiveTaskNotationParser.ArchiveTaskNotationParser()
17821    4   1    0 org.gradle.api.publish.ivy.internal.artifact.IvyArtifactNotationParserFactory.ArchiveTaskNotationParser.parseType(AbstractArchiveTask)
17822    2   1    0 org.gradle.api.publish.ivy.internal.artifact.IvyArtifactNotationParserFactory.PublishArtifactNotationParser.PublishArtifactNotationParser()
17823    4   1    0 org.gradle.api.publish.ivy.internal.artifact.IvyArtifactNotationParserFactory.PublishArtifactNotationParser.parseType(PublishArtifact)
17824    2   1    0 org.gradle.api.publish.ivy.internal.artifact.IvyArtifactNotationParserFactory.FileNotationParser.FileNotationParser(FileResolver)
17825    3   1    0 org.gradle.api.publish.ivy.internal.artifact.IvyArtifactNotationParserFactory.FileNotationParser.convert(Object,IvyArtifact)
17826    3   1    0 org.gradle.api.publish.ivy.internal.artifact.IvyArtifactNotationParserFactory.FileNotationParser.parseFile(File)
17827    2   1    0 org.gradle.api.publish.ivy.internal.artifact.IvyArtifactNotationParserFactory.FileNotationParser.describe(String)
17828    2   1    0 org.gradle.api.publish.ivy.internal.artifact.IvyArtifactNotationParserFactory.IvyArtifactMapNotationParser.IvyArtifactMapNotationParser(IvyArtifact)
17829    2   1    0 org.gradle.api.publish.ivy.internal.artifact.IvyArtifactNotationParserFactory.IvyArtifactMapNotationParser.parseMap(Object)
17830    2   1    0 org.gradle.api.publish.ivy.internal.artifact.IvyArtifactNotationParserFactory.IvyArtifactMapNotationParser.describe(String)
17831    4   1    0 org.gradle.api.publish.ivy.internal.artifact.DefaultIvyArtifactSet.DefaultIvyArtifactSet(String,IvyArtifact)
17832    4   1    0 org.gradle.api.publish.ivy.internal.artifact.DefaultIvyArtifactSet.artifact(Object)
17833    4   1    0 org.gradle.api.publish.ivy.internal.artifact.DefaultIvyArtifactSet.artifact(Object,IvyArtifact)
17834    2   1    0 org.gradle.api.publish.ivy.internal.artifact.DefaultIvyArtifactSet.getFiles()
17835    2   1    0 org.gradle.api.publish.ivy.internal.artifact.DefaultIvyArtifactSet.ArtifactsFileCollection.getDisplayName()
17836    2   1    0 org.gradle.api.publish.ivy.internal.artifact.DefaultIvyArtifactSet.ArtifactsFileCollection.getBuildDependencies()
17837    5   2    0 org.gradle.api.publish.ivy.internal.artifact.DefaultIvyArtifactSet.ArtifactsFileCollection.getFiles()
17838    3   2    0 org.gradle.api.publish.ivy.internal.artifact.DefaultIvyArtifactSet.ArtifactsTaskDependency.resolve(TaskDependencyResolveContext)
17839    6   1    0 org.gradle.api.publish.ivy.internal.artifact.DefaultIvyArtifact.DefaultIvyArtifact(File,String,String,String,String)
17840    2   1    0 org.gradle.api.publish.ivy.internal.artifact.DefaultIvyArtifact.getFile()
17841    2   1    0 org.gradle.api.publish.ivy.internal.artifact.DefaultIvyArtifact.getName()
17842    2   1    0 org.gradle.api.publish.ivy.internal.artifact.DefaultIvyArtifact.setName(String)
17843    2   1    0 org.gradle.api.publish.ivy.internal.artifact.DefaultIvyArtifact.getType()
17844    2   1    0 org.gradle.api.publish.ivy.internal.artifact.DefaultIvyArtifact.setType(String)
17845    2   1    0 org.gradle.api.publish.ivy.internal.artifact.DefaultIvyArtifact.getExtension()
17846    2   1    0 org.gradle.api.publish.ivy.internal.artifact.DefaultIvyArtifact.setExtension(String)
17847    2   1    0 org.gradle.api.publish.ivy.internal.artifact.DefaultIvyArtifact.getClassifier()
17848    2   1    0 org.gradle.api.publish.ivy.internal.artifact.DefaultIvyArtifact.setClassifier(String)
17849    2   1    0 org.gradle.api.publish.ivy.internal.artifact.DefaultIvyArtifact.getConf()
17850    2   1    0 org.gradle.api.publish.ivy.internal.artifact.DefaultIvyArtifact.setConf(String)
17851    2   1    0 org.gradle.api.publish.ivy.internal.artifact.DefaultIvyArtifact.builtBy(Object)
17852    2   1    0 org.gradle.api.publish.ivy.internal.artifact.DefaultIvyArtifact.getBuildDependencies()
17853    2   1    0 org.gradle.api.publish.ivy.internal.artifact.DefaultIvyArtifact.toString()
17854    2   1    0 org.gradle.api.publish.ivy.internal.IvyPublishServices.registerGlobalServices(ServiceRegistration)
17855    1   1    0 org.gradle.api.publish.ivy.internal.IvyPublishServices.registerBuildServices(ServiceRegistration)
17856    1   1    0 org.gradle.api.publish.ivy.internal.IvyPublishServices.registerProjectServices(ServiceRegistration)
17857    4   1    0 org.gradle.api.publish.ivy.internal.IvyPublishServices.GlobalServices.createIvyPublisher(IvyContextManager)
17858    1   1    1 org.gradle.api.publish.ivy.IvyExtraInfoSpec.add(String,String,String)
17859    1   1    1 org.gradle.api.publish.ivy.IvyDependency.getOrganisation()
17860    1   1    1 org.gradle.api.publish.ivy.IvyDependency.getModule()
17861    1   1    1 org.gradle.api.publish.ivy.IvyDependency.getRevision()
17862    1   1    1 org.gradle.api.publish.ivy.IvyDependency.getConfMapping()
17863    1   1    1 org.gradle.api.publish.ivy.IvyPublication.getDescriptor()
17864    1   1    1 org.gradle.api.publish.ivy.IvyPublication.descriptor(IvyModuleDescriptorSpec)
17865    1   1    1 org.gradle.api.publish.ivy.IvyPublication.from(SoftwareComponent)
17866    1   1    1 org.gradle.api.publish.ivy.IvyPublication.configurations(IvyConfigurationContainer)
17867    1   1    1 org.gradle.api.publish.ivy.IvyPublication.getConfigurations()
17868    1   1    1 org.gradle.api.publish.ivy.IvyPublication.artifact(Object)
17869    1   1    1 org.gradle.api.publish.ivy.IvyPublication.artifact(Object,IvyArtifact)
17870    1   1    1 org.gradle.api.publish.ivy.IvyPublication.getArtifacts()
17871    1   1    1 org.gradle.api.publish.ivy.IvyPublication.setArtifacts(Iterable)
17872    1   1    1 org.gradle.api.publish.ivy.IvyPublication.getOrganisation()
17873    1   1    1 org.gradle.api.publish.ivy.IvyPublication.setOrganisation(String)
17874    1   1    1 org.gradle.api.publish.ivy.IvyPublication.getModule()
17875    1   1    1 org.gradle.api.publish.ivy.IvyPublication.setModule(String)
17876    1   1    1 org.gradle.api.publish.ivy.IvyPublication.getRevision()
17877    1   1    1 org.gradle.api.publish.ivy.IvyPublication.setRevision(String)
17878    2   1    0 org.gradle.api.publish.ivy.InvalidIvyPublicationException.InvalidIvyPublicationException(String,String)
17879    2   1    0 org.gradle.api.publish.ivy.InvalidIvyPublicationException.InvalidIvyPublicationException(String,String,Throwable)
17880    2   1    0 org.gradle.api.publish.ivy.InvalidIvyPublicationException.formatMessage(String,String)
17881    1   1    1 org.gradle.api.publish.ivy.IvyArtifactSet.artifact(Object)
17882    1   1    1 org.gradle.api.publish.ivy.IvyArtifactSet.artifact(Object,IvyArtifact)
17883    3   1    0 org.gradle.wrapper.Install.Install(IDownload,PathAssembler)
17884   21   6    0 org.gradle.wrapper.Install.Callable$1.call()
17885   27   1    0 org.gradle.wrapper.Install.createDist(WrapperConfiguration)
17886    7   5    0 org.gradle.wrapper.Install.getDistributionRoot(File,String)
17887    7   4    0 org.gradle.wrapper.Install.listDirs(File)
17888   23   8    0 org.gradle.wrapper.Install.setExecutablePermissions(File)
17889    5   3    0 org.gradle.wrapper.Install.isWindows()
17890    8   5    0 org.gradle.wrapper.Install.deleteDir(File)
17891   15   3    0 org.gradle.wrapper.Install.unzip(File,File)
17892    7   2    0 org.gradle.wrapper.Install.copyInputStream(InputStream,OutputStream)
17893   19   8    0 org.gradle.wrapper.SystemPropertiesHandler.getSystemProperties(File)
17894   16   1    0 org.gradle.wrapper.GradleWrapperMain.main(String[])
17895    3   1    0 org.gradle.wrapper.GradleWrapperMain.addSystemProperties(File,File)
17896    2   1    0 org.gradle.wrapper.GradleWrapperMain.rootDir(File)
17897    2   1    0 org.gradle.wrapper.GradleWrapperMain.wrapperProperties(File)
17898    8   5    0 org.gradle.wrapper.GradleWrapperMain.wrapperJar()
17899   14   8    0 org.gradle.wrapper.GradleWrapperMain.wrapperVersion()
17900    4   3    0 org.gradle.wrapper.GradleWrapperMain.gradleUserHome(ParsedCommandLine)
17901    3   1    0 org.gradle.wrapper.ExclusiveFileAccessManager.ExclusiveFileAccessManager(int,int)
17902   27   7    0 org.gradle.wrapper.ExclusiveFileAccessManager.access(File,T)
17903    4   3    0 org.gradle.wrapper.ExclusiveFileAccessManager.maybeCloseQuietly(Closeable)
17904    2   1    0 org.gradle.wrapper.WrapperExecutor.forProjectDirectory(File,Appendable)
17905    4   3    0 org.gradle.wrapper.WrapperExecutor.forWrapperPropertiesFile(File,Appendable)
17906   13   4    0 org.gradle.wrapper.WrapperExecutor.WrapperExecutor(File,Properties,Appendable)
17907    6   3    0 org.gradle.wrapper.WrapperExecutor.prepareDistributionUri()
17908    4   3    0 org.gradle.wrapper.WrapperExecutor.readDistroUrl()
17909    9   2    0 org.gradle.wrapper.WrapperExecutor.readDistroUrlDeprecatedWay()
17910    5   1    0 org.gradle.wrapper.WrapperExecutor.loadProperties(File,Properties)
17911    2   1    1 org.gradle.wrapper.WrapperExecutor.getDistribution()
17912    2   1    1 org.gradle.wrapper.WrapperExecutor.getConfiguration()
17913    3   1    0 org.gradle.wrapper.WrapperExecutor.execute(String[],Install,BootstrapMainStarter)
17914    2   1    0 org.gradle.wrapper.WrapperExecutor.getProperty(String)
17915    7   5    0 org.gradle.wrapper.WrapperExecutor.getProperty(String,String)
17916    2   2    0 org.gradle.wrapper.WrapperExecutor.reportMissingProperty(String)
17917    4   1    0 org.gradle.wrapper.Download.Download(String,String)
17918    3   2    0 org.gradle.wrapper.Download.configureProxyAuthentication()
17919    3   1    0 org.gradle.wrapper.Download.download(URI,File)
17920   25   5    0 org.gradle.wrapper.Download.downloadInternal(URI,File)
17921    9   1    0 org.gradle.wrapper.Download.calculateUserAgent()
17922    2   1    0 org.gradle.wrapper.Download.SystemPropertiesProxyAuthenticator.getPasswordAuthentication()
17923    1   1    0 org.gradle.wrapper.PathAssembler.PathAssembler()
17924    2   1    0 org.gradle.wrapper.PathAssembler.PathAssembler(File)
17925    7   1    1 org.gradle.wrapper.PathAssembler.getDistribution(WrapperConfiguration)
17926    3   1    0 org.gradle.wrapper.PathAssembler.rootDirName(String,WrapperConfiguration)
17927    7   4    1 org.gradle.wrapper.PathAssembler.getHash(String)
17928    5   3    0 org.gradle.wrapper.PathAssembler.removeExtension(String)
17929    6   3    0 org.gradle.wrapper.PathAssembler.getDistName(URI)
17930    8   6    0 org.gradle.wrapper.PathAssembler.getBaseDir(String)
17931    3   1    0 org.gradle.wrapper.PathAssembler.LocalDistribution.LocalDistribution(File,File)
17932    2   1    1 org.gradle.wrapper.PathAssembler.LocalDistribution.getDistributionDir()
17933    2   1    1 org.gradle.wrapper.PathAssembler.LocalDistribution.getZipFile()
17934    7   1    0 org.gradle.wrapper.BootstrapMainStarter.start(String[],File)
17935    5   5    0 org.gradle.wrapper.BootstrapMainStarter.findLauncherJar(File)
17936    7   5    0 org.gradle.wrapper.GradleUserHomeLookup.gradleUserHome()
17937    1   1    0 org.gradle.wrapper.IDownload.download(URI,File)
17938    2   1    0 org.gradle.wrapper.WrapperConfiguration.getDistribution()
17939    2   1    0 org.gradle.wrapper.WrapperConfiguration.setDistribution(URI)
17940    2   1    0 org.gradle.wrapper.WrapperConfiguration.getDistributionBase()
17941    2   1    0 org.gradle.wrapper.WrapperConfiguration.setDistributionBase(String)
17942    2   1    0 org.gradle.wrapper.WrapperConfiguration.getDistributionPath()
17943    2   1    0 org.gradle.wrapper.WrapperConfiguration.setDistributionPath(String)
17944    2   1    0 org.gradle.wrapper.WrapperConfiguration.getZipBase()
17945    2   1    0 org.gradle.wrapper.WrapperConfiguration.setZipBase(String)
17946    2   1    0 org.gradle.wrapper.WrapperConfiguration.getZipPath()
17947    2   1    0 org.gradle.wrapper.WrapperConfiguration.setZipPath(String)
17948    1   1    1 org.gradle.api.tasks.SourceSet.getName()
17949    1   1    1 org.gradle.api.tasks.SourceSet.getCompileClasspath()
17950    1   1    1 org.gradle.api.tasks.SourceSet.setCompileClasspath(FileCollection)
17951    1   1    1 org.gradle.api.tasks.SourceSet.getRuntimeClasspath()
17952    1   1    1 org.gradle.api.tasks.SourceSet.setRuntimeClasspath(FileCollection)
17953    1   1    1 org.gradle.api.tasks.SourceSet.getOutput()
17954    1   1    1 org.gradle.api.tasks.SourceSet.compiledBy(Object)
17955    1   1    1 org.gradle.api.tasks.SourceSet.getResources()
17956    1   1    1 org.gradle.api.tasks.SourceSet.resources(Closure)
17957    1   1    1 org.gradle.api.tasks.SourceSet.getJava()
17958    1   1    1 org.gradle.api.tasks.SourceSet.java(Closure)
17959    1   1    1 org.gradle.api.tasks.SourceSet.getAllJava()
17960    1   1    1 org.gradle.api.tasks.SourceSet.getAllSource()
17961    1   1    1 org.gradle.api.tasks.SourceSet.getClassesTaskName()
17962    1   1    1 org.gradle.api.tasks.SourceSet.getProcessResourcesTaskName()
17963    1   1    1 org.gradle.api.tasks.SourceSet.getCompileJavaTaskName()
17964    1   1    1 org.gradle.api.tasks.SourceSet.getCompileTaskName(String)
17965    1   1    1 org.gradle.api.tasks.SourceSet.getJarTaskName()
17966    1   1    1 org.gradle.api.tasks.SourceSet.getTaskName(String,String)
17967    1   1    1 org.gradle.api.tasks.SourceSet.getCompileConfigurationName()
17968    1   1    1 org.gradle.api.tasks.SourceSet.getRuntimeConfigurationName()
17969    2   1    0 org.gradle.api.tasks.GroovyRuntime.GroovyRuntime(Project)
17970   14   8    0 org.gradle.api.tasks.GroovyRuntime.LazilyInitializedFileCollection$1.createDelegate()
17971    2   1    0 org.gradle.api.tasks.GroovyRuntime.LazilyInitializedFileCollection$1.TaskDependency$1.getDependencies(Task)
17972    6   3    0 org.gradle.api.tasks.GroovyRuntime.LazilyInitializedFileCollection$1.getBuildDependencies()
17973   22   1    1 org.gradle.api.tasks.GroovyRuntime.inferGroovyClasspath(File)
17974    8   6    0 org.gradle.api.tasks.GroovyRuntime.findGroovyJarFile(File)
17975    1   1    1 org.gradle.api.tasks.GroovySourceSet.getGroovy()
17976    1   1    1 org.gradle.api.tasks.GroovySourceSet.groovy(Closure)
17977    1   1    1 org.gradle.api.tasks.GroovySourceSet.getAllGroovy()
17978    1   1    1 org.gradle.api.tasks.testing.TestListener.beforeSuite(TestDescriptor)
17979    1   1    1 org.gradle.api.tasks.testing.TestListener.afterSuite(TestDescriptor,TestResult)
17980    1   1    1 org.gradle.api.tasks.testing.TestListener.beforeTest(TestDescriptor)
17981    1   1    1 org.gradle.api.tasks.testing.TestListener.afterTest(TestDescriptor,TestResult)
17982    1   1    1 org.gradle.api.tasks.testing.TestDescriptor.getName()
17983    1   1    1 org.gradle.api.tasks.testing.TestDescriptor.getClassName()
17984    1   1    1 org.gradle.api.tasks.testing.TestDescriptor.isComposite()
17985    1   1    1 org.gradle.api.tasks.testing.TestDescriptor.getParent()
17986    1   1    1 org.gradle.api.tasks.testing.TestOutputListener.onOutput(TestDescriptor,TestOutputEvent)
17987   12   1    0 org.gradle.api.tasks.testing.Test.Test()
17988    2   2    0 org.gradle.api.tasks.testing.Test.getProgressLoggerFactory()
17989    2   2    0 org.gradle.api.tasks.testing.Test.getInstantiator()
17990    2   2    0 org.gradle.api.tasks.testing.Test.getActorFactory()
17991    2   2    0 org.gradle.api.tasks.testing.Test.getProcessBuilderFactory()
17992    2   2    0 org.gradle.api.tasks.testing.Test.getFileResolver()
17993    2   2    0 org.gradle.api.tasks.testing.Test.getTextOutputFactory()
17994    2   2    0 org.gradle.api.tasks.testing.Test.getListenerManager()
17995    2   1    1 org.gradle.api.tasks.testing.Test.setTestReporter(TestReporter)
17996    2   1    0 org.gradle.api.tasks.testing.Test.setTestExecuter(TestExecuter)
17997    2   1    1 org.gradle.api.tasks.testing.Test.getWorkingDir()
17998    2   1    1 org.gradle.api.tasks.testing.Test.setWorkingDir(Object)
17999    3   1    1 org.gradle.api.tasks.testing.Test.workingDir(Object)
18000    2   1    1 org.gradle.api.tasks.testing.Test.getExecutable()
18001    3   1    1 org.gradle.api.tasks.testing.Test.executable(Object)
18002    2   1    1 org.gradle.api.tasks.testing.Test.setExecutable(Object)
18003    2   1    1 org.gradle.api.tasks.testing.Test.getSystemProperties()
18004    2   1    1 org.gradle.api.tasks.testing.Test.setSystemProperties(String)
18005    3   1    1 org.gradle.api.tasks.testing.Test.systemProperties(String)
18006    3   1    1 org.gradle.api.tasks.testing.Test.systemProperty(String,Object)
18007    2   1    1 org.gradle.api.tasks.testing.Test.getBootstrapClasspath()
18008    2   1    1 org.gradle.api.tasks.testing.Test.setBootstrapClasspath(FileCollection)
18009    3   1    1 org.gradle.api.tasks.testing.Test.bootstrapClasspath(Object)
18010    2   1    1 org.gradle.api.tasks.testing.Test.getMinHeapSize()
18011    2   1    1 org.gradle.api.tasks.testing.Test.getDefaultCharacterEncoding()
18012    2   1    1 org.gradle.api.tasks.testing.Test.setDefaultCharacterEncoding(String)
18013    2   1    1 org.gradle.api.tasks.testing.Test.setMinHeapSize(String)
18014    2   1    1 org.gradle.api.tasks.testing.Test.getMaxHeapSize()
18015    2   1    1 org.gradle.api.tasks.testing.Test.setMaxHeapSize(String)
18016    2   1    1 org.gradle.api.tasks.testing.Test.getJvmArgs()
18017    2   1    1 org.gradle.api.tasks.testing.Test.setJvmArgs(Iterable)
18018    3   1    1 org.gradle.api.tasks.testing.Test.jvmArgs(Iterable)
18019    3   1    1 org.gradle.api.tasks.testing.Test.jvmArgs(Object)
18020    2   1    1 org.gradle.api.tasks.testing.Test.getEnableAssertions()
18021    2   1    1 org.gradle.api.tasks.testing.Test.setEnableAssertions(boolean)
18022    2   1    1 org.gradle.api.tasks.testing.Test.getDebug()
18023    2   1    1 org.gradle.api.tasks.testing.Test.setDebug(boolean)
18024    2   1    1 org.gradle.api.tasks.testing.Test.getAllJvmArgs()
18025    2   1    1 org.gradle.api.tasks.testing.Test.setAllJvmArgs(Iterable)
18026    2   1    1 org.gradle.api.tasks.testing.Test.getEnvironment()
18027    3   1    1 org.gradle.api.tasks.testing.Test.environment(String)
18028    3   1    1 org.gradle.api.tasks.testing.Test.environment(String,Object)
18029    2   1    1 org.gradle.api.tasks.testing.Test.setEnvironment(String)
18030    3   1    1 org.gradle.api.tasks.testing.Test.copyTo(ProcessForkOptions)
18031    3   1    1 org.gradle.api.tasks.testing.Test.copyTo(JavaForkOptions)
18032   49   8    0 org.gradle.api.tasks.testing.Test.executeTests()
18033    2   1    1 org.gradle.api.tasks.testing.Test.getTestListenerBroadcaster()
18034    2   1    1 org.gradle.api.tasks.testing.Test.addTestListener(TestListener)
18035    2   1    1 org.gradle.api.tasks.testing.Test.addTestOutputListener(TestOutputListener)
