Nr.   Classes Functions      NCSS  Javadocs Package
 7941    2   1    0 org.gradle.api.reporting.internal.DefaultReportContainer.getEnabled()
 7942    3   1    0 org.gradle.api.reporting.internal.DefaultReportContainer.configure(Closure)
 7943    6   3    0 org.gradle.api.reporting.internal.DefaultReportContainer.getFirstEnabled()
 7944    6   3    0 org.gradle.api.reporting.internal.DefaultReportContainer.add(N,Object)
 7945    2   1    0 org.gradle.api.reporting.internal.TaskReportContainer.Transformer$1.transform(Report)
 7946    2   1    0 org.gradle.api.reporting.internal.TaskReportContainer.Spec$1.isSatisfiedBy(Report)
 7947    3   1    0 org.gradle.api.reporting.internal.TaskReportContainer.TaskReportContainer(T,Task)
 7948    2   1    0 org.gradle.api.reporting.internal.TaskReportContainer.getTask()
 7949    2   1    0 org.gradle.api.reporting.internal.TaskReportContainer.getEnabledDirectoryReportDestinations()
 7950    2   1    0 org.gradle.api.reporting.internal.TaskReportContainer.getEnabledFileReportDestinations()
 7951    2   1    0 org.gradle.api.reporting.internal.TaskReportContainer.Transformer$1.transform(Report)
 7952    4   1    0 org.gradle.api.reporting.internal.TaskReportContainer.getEnabledReportNames()
 7953    1   1    1 org.gradle.api.reporting.BuildDashboardReports.getHtml()
 7954    1   1    1 org.gradle.api.reporting.ConfigurableReport.setDestination(Object)
 7955    1   1    1 org.gradle.api.reporting.SingleFileReport.getOutputType()
 7956    2   1    0 org.gradle.api.reporting.Report.Namer$1.determineName(Report)
 7957    1   1    1 org.gradle.api.reporting.Report.getName()
 7958    1   1    1 org.gradle.api.reporting.Report.getDisplayName()
 7959    1   1    1 org.gradle.api.reporting.Report.isEnabled()
 7960    1   1    1 org.gradle.api.reporting.Report.setEnabled(boolean)
 7961    1   1    1 org.gradle.api.reporting.Report.getDestination()
 7962    1   1    1 org.gradle.api.reporting.Report.getOutputType()
 7963    1   1    1 org.gradle.api.reporting.DirectoryReport.getEntryPoint()
 7964    1   1    1 org.gradle.api.reporting.DirectoryReport.getOutputType()
 7965    3   1    0 org.gradle.api.reporting.GenerateBuildDashboard.GenerateBuildDashboard()
 7966    2   2    0 org.gradle.api.reporting.GenerateBuildDashboard.getInstantiator()
 7967    7   3    0 org.gradle.api.reporting.GenerateBuildDashboard.getInputReports()
 7968    2   1    0 org.gradle.api.reporting.GenerateBuildDashboard.Transformer$1.transform(ReportContainer)
 7969    5   1    0 org.gradle.api.reporting.GenerateBuildDashboard.getEnabledInputReports()
 7970    2   1    1 org.gradle.api.reporting.GenerateBuildDashboard.aggregate(ReportContainer)
 7971    2   1    1 org.gradle.api.reporting.GenerateBuildDashboard.getReports()
 7972    2   1    1 org.gradle.api.reporting.GenerateBuildDashboard.reports(Closure)
 7973    6   2    0 org.gradle.api.reporting.GenerateBuildDashboard.run()
 7974    4   1    0 org.gradle.api.reporting.GenerateBuildDashboard.ReportState.ReportState(String,File,boolean)
 7975    3   3    0 org.gradle.api.reporting.GenerateBuildDashboard.ReportState.equals(Object)
 7976    2   1    0 org.gradle.api.reporting.GenerateBuildDashboard.ReportState.hashCode()
 7977    2   1    0 org.gradle.api.plugins.ReportingBasePlugin.apply(ProjectInternal)
 7978    2   1    1 org.gradle.api.tasks.compile.GroovyCompileOptions.isFailOnError()
 7979    2   1    1 org.gradle.api.tasks.compile.GroovyCompileOptions.setFailOnError(boolean)
 7980    2   1    1 org.gradle.api.tasks.compile.GroovyCompileOptions.isVerbose()
 7981    2   1    1 org.gradle.api.tasks.compile.GroovyCompileOptions.setVerbose(boolean)
 7982    2   1    1 org.gradle.api.tasks.compile.GroovyCompileOptions.isListFiles()
 7983    2   1    1 org.gradle.api.tasks.compile.GroovyCompileOptions.setListFiles(boolean)
 7984    2   1    1 org.gradle.api.tasks.compile.GroovyCompileOptions.getEncoding()
 7985    2   1    1 org.gradle.api.tasks.compile.GroovyCompileOptions.setEncoding(String)
 7986    2   1    1 org.gradle.api.tasks.compile.GroovyCompileOptions.isFork()
 7987    2   1    1 org.gradle.api.tasks.compile.GroovyCompileOptions.setFork(boolean)
 7988    2   1    1 org.gradle.api.tasks.compile.GroovyCompileOptions.getConfigurationScript()
 7989    2   1    1 org.gradle.api.tasks.compile.GroovyCompileOptions.setConfigurationScript(File)
 7990    2   1    1 org.gradle.api.tasks.compile.GroovyCompileOptions.getForkOptions()
 7991    2   1    1 org.gradle.api.tasks.compile.GroovyCompileOptions.setForkOptions(GroovyForkOptions)
 7992    2   1    1 org.gradle.api.tasks.compile.GroovyCompileOptions.getOptimizationOptions()
 7993    2   1    1 org.gradle.api.tasks.compile.GroovyCompileOptions.setOptimizationOptions(Boolean)
 7994    2   1    1 org.gradle.api.tasks.compile.GroovyCompileOptions.getStubDir()
 7995    2   1    1 org.gradle.api.tasks.compile.GroovyCompileOptions.setStubDir(File)
 7996    2   1    1 org.gradle.api.tasks.compile.GroovyCompileOptions.getFileExtensions()
 7997    2   1    1 org.gradle.api.tasks.compile.GroovyCompileOptions.setFileExtensions(String)
 7998    2   1    1 org.gradle.api.tasks.compile.GroovyCompileOptions.isKeepStubs()
 7999    2   1    1 org.gradle.api.tasks.compile.GroovyCompileOptions.setKeepStubs(boolean)
 8000    4   1    1 org.gradle.api.tasks.compile.GroovyCompileOptions.fork(Object)
 8001    2   1    0 org.gradle.api.tasks.compile.GroovyCompileOptions.excludeFromAntProperties(String)
 8002    6   2    1 org.gradle.api.tasks.compile.GroovyCompileOptions.optionMap()
 8003    5   1    0 org.gradle.api.tasks.compile.GroovyCompile.compile()
 8004   10   2    0 org.gradle.api.tasks.compile.GroovyCompile.getCompiler(GroovyJavaJointCompileSpec)
 8005   17   2    0 org.gradle.api.tasks.compile.GroovyCompile.createSpec()
 8006    3   3    0 org.gradle.api.tasks.compile.GroovyCompile.checkGroovyClasspathIsNonEmpty()
 8007    2   1    1 org.gradle.api.tasks.compile.GroovyCompile.getGroovyOptions()
 8008    2   1    1 org.gradle.api.tasks.compile.GroovyCompile.getOptions()
 8009    2   1    1 org.gradle.api.tasks.compile.GroovyCompile.getGroovyClasspath()
 8010    2   1    1 org.gradle.api.tasks.compile.GroovyCompile.setGroovyClasspath(FileCollection)
 8011    2   1    0 org.gradle.api.tasks.compile.GroovyCompile.getCompiler()
 8012    2   1    0 org.gradle.api.tasks.compile.GroovyCompile.setCompiler(GroovyJavaJointCompileSpec)
 8013    2   1    0 org.gradle.api.tasks.javadoc.Groovydoc.Groovydoc()
 8014    3   1    0 org.gradle.api.tasks.javadoc.Groovydoc.generate()
 8015    3   3    0 org.gradle.api.tasks.javadoc.Groovydoc.checkGroovyClasspathNonEmpty(File)
 8016    2   1    1 org.gradle.api.tasks.javadoc.Groovydoc.getDestinationDir()
 8017    2   1    1 org.gradle.api.tasks.javadoc.Groovydoc.setDestinationDir(File)
 8018    2   1    1 org.gradle.api.tasks.javadoc.Groovydoc.getGroovyClasspath()
 8019    2   1    1 org.gradle.api.tasks.javadoc.Groovydoc.setGroovyClasspath(FileCollection)
 8020    2   1    1 org.gradle.api.tasks.javadoc.Groovydoc.getClasspath()
 8021    2   1    1 org.gradle.api.tasks.javadoc.Groovydoc.setClasspath(FileCollection)
 8022    6   2    0 org.gradle.api.tasks.javadoc.Groovydoc.getAntGroovydoc()
 8023    2   1    0 org.gradle.api.tasks.javadoc.Groovydoc.setAntGroovydoc(AntGroovydoc)
 8024    2   1    1 org.gradle.api.tasks.javadoc.Groovydoc.isUse()
 8025    2   1    1 org.gradle.api.tasks.javadoc.Groovydoc.setUse(boolean)
 8026    2   1    1 org.gradle.api.tasks.javadoc.Groovydoc.getWindowTitle()
 8027    2   1    1 org.gradle.api.tasks.javadoc.Groovydoc.setWindowTitle(String)
 8028    2   1    1 org.gradle.api.tasks.javadoc.Groovydoc.getDocTitle()
 8029    2   1    1 org.gradle.api.tasks.javadoc.Groovydoc.setDocTitle(String)
 8030    2   1    1 org.gradle.api.tasks.javadoc.Groovydoc.getHeader()
 8031    2   1    1 org.gradle.api.tasks.javadoc.Groovydoc.setHeader(String)
 8032    2   1    1 org.gradle.api.tasks.javadoc.Groovydoc.getFooter()
 8033    2   1    1 org.gradle.api.tasks.javadoc.Groovydoc.setFooter(String)
 8034    2   1    1 org.gradle.api.tasks.javadoc.Groovydoc.getOverview()
 8035    2   1    1 org.gradle.api.tasks.javadoc.Groovydoc.setOverview(String)
 8036    2   1    1 org.gradle.api.tasks.javadoc.Groovydoc.isIncludePrivate()
 8037    2   1    1 org.gradle.api.tasks.javadoc.Groovydoc.setIncludePrivate(boolean)
 8038    2   1    1 org.gradle.api.tasks.javadoc.Groovydoc.getLinks()
 8039    2   1    1 org.gradle.api.tasks.javadoc.Groovydoc.setLinks(Link)
 8040    2   1    1 org.gradle.api.tasks.javadoc.Groovydoc.link(String,String)
 8041    8   4    1 org.gradle.api.tasks.javadoc.Groovydoc.Link.Link(String,String)
 8042    3   3    0 org.gradle.api.tasks.javadoc.Groovydoc.Link.throwExceptionIfNull(String,String)
 8043    2   1    1 org.gradle.api.tasks.javadoc.Groovydoc.Link.getPackages()
 8044    2   1    1 org.gradle.api.tasks.javadoc.Groovydoc.Link.getUrl()
 8045   11  12    0 org.gradle.api.tasks.javadoc.Groovydoc.Link.equals(Object)
 8046    4   3    0 org.gradle.api.tasks.javadoc.Groovydoc.Link.hashCode()
 8047    2   1    0 org.gradle.api.tasks.javadoc.AntGroovydoc.AntGroovydoc(IsolatedAntBuilder,ClassPathRegistry)
 8048    2   1    0 org.gradle.api.tasks.javadoc.AntGroovydoc.Action$1.execute(CopySpec)
 8049    4   2    0 org.gradle.api.tasks.javadoc.AntGroovydoc.Closure$1.Closure$1.doCall(Object)
 8050    9   1    0 org.gradle.api.tasks.javadoc.AntGroovydoc.Closure$1.doCall(Object)
 8051   28   1    0 org.gradle.api.tasks.javadoc.AntGroovydoc.execute(FileCollection,File,boolean,String,String,String,String,String,boolean,Groovydoc.Link,File,File,Project)
 8052    3   2    0 org.gradle.api.tasks.javadoc.AntGroovydoc.putIfNotNull(Object,String,Object)
 8053    2   1    0 org.gradle.api.internal.tasks.compile.DefaultGroovyJavaJointCompileSpec.getGroovyCompileOptions()
 8054    2   1    0 org.gradle.api.internal.tasks.compile.DefaultGroovyJavaJointCompileSpec.setGroovyCompileOptions(GroovyCompileOptions)
 8055    2   1    0 org.gradle.api.internal.tasks.compile.DefaultGroovyJavaJointCompileSpec.getGroovyClasspath()
 8056    2   1    0 org.gradle.api.internal.tasks.compile.DefaultGroovyJavaJointCompileSpec.setGroovyClasspath(File)
 8057    2   1    0 org.gradle.api.internal.tasks.compile.ApiGroovyCompiler.ApiGroovyCompiler(JavaCompileSpec)
 8058    2   1    0 org.gradle.api.internal.tasks.compile.ApiGroovyCompiler.JavaAwareCompilationUnit$1.getTransformLoader()
 8059    2   1    0 org.gradle.api.internal.tasks.compile.ApiGroovyCompiler.org.codehaus.groovy.tools.javac.JavaCompilerFactory$1.JavaCompiler$1.Spec$1.isSatisfiedBy(File)
 8060    9   2    0 org.gradle.api.internal.tasks.compile.ApiGroovyCompiler.org.codehaus.groovy.tools.javac.JavaCompilerFactory$1.JavaCompiler$1.compile(String,CompilationUnit)
 8061   11   1    0 org.gradle.api.internal.tasks.compile.ApiGroovyCompiler.org.codehaus.groovy.tools.javac.JavaCompilerFactory$1.createCompiler(CompilerConfiguration)
 8062   46   6    0 org.gradle.api.internal.tasks.compile.ApiGroovyCompiler.execute(GroovyJavaJointCompileSpec)
 8063   14   5    0 org.gradle.api.internal.tasks.compile.ApiGroovyCompiler.applyConfigurationScript(File,CompilerConfiguration)
 8064   10   4    0 org.gradle.api.internal.tasks.compile.ApiGroovyCompiler.parseGroovyVersion()
 8065    4   2    0 org.gradle.api.internal.tasks.compile.ApiGroovyCompiler.canonicalizeValues(Boolean)
 8066    2   1    0 org.gradle.api.internal.tasks.compile.NormalizingGroovyCompiler.NormalizingGroovyCompiler(GroovyJavaJointCompileSpec)
 8067    7   1    0 org.gradle.api.internal.tasks.compile.NormalizingGroovyCompiler.execute(GroovyJavaJointCompileSpec)
 8068    5   4    0 org.gradle.api.internal.tasks.compile.NormalizingGroovyCompiler.Spec$1.isSatisfiedBy(File)
 8069    8   1    0 org.gradle.api.internal.tasks.compile.NormalizingGroovyCompiler.resolveAndFilterSourceFiles(GroovyJavaJointCompileSpec)
 8070    5   1    0 org.gradle.api.internal.tasks.compile.NormalizingGroovyCompiler.resolveClasspath(GroovyJavaJointCompileSpec)
 8071    2   1    0 org.gradle.api.internal.tasks.compile.NormalizingGroovyCompiler.resolveNonStringsInCompilerArgs(GroovyJavaJointCompileSpec)
 8072    9   4    0 org.gradle.api.internal.tasks.compile.NormalizingGroovyCompiler.logSourceFiles(GroovyJavaJointCompileSpec)
 8073    6   3    0 org.gradle.api.internal.tasks.compile.NormalizingGroovyCompiler.logCompilerArguments(GroovyJavaJointCompileSpec)
 8074    7   5    0 org.gradle.api.internal.tasks.compile.NormalizingGroovyCompiler.delegateAndHandleErrors(GroovyJavaJointCompileSpec)
 8075    2   1    0 org.gradle.api.internal.tasks.compile.GroovyCompileTransformingClassLoader.GroovyCompileTransformingClassLoader(ClassPath)
 8076   10   3    0 org.gradle.api.internal.tasks.compile.GroovyCompileTransformingClassLoader.transform(Override[][])
 8077    2   1    0 org.gradle.api.internal.tasks.compile.GroovyCompileTransformingClassLoader.AnnotationDetector.AnnotationDetector()
 8078    4   2    0 org.gradle.api.internal.tasks.compile.GroovyCompileTransformingClassLoader.AnnotationDetector.visitAnnotation(String,boolean)
 8079    2   1    0 org.gradle.api.internal.tasks.compile.GroovyCompileTransformingClassLoader.TransformingAdapter.TransformingAdapter(ClassWriter)
 8080    4   3    0 org.gradle.api.internal.tasks.compile.GroovyCompileTransformingClassLoader.TransformingAdapter.visitAnnotation(String,boolean)
 8081    2   1    0 org.gradle.api.internal.tasks.compile.GroovyCompileTransformingClassLoader.TransformingAdapter.AnnotationTransformingVisitor.AnnotationTransformingVisitor(AnnotationVisitor)
 8082    3   1    0 org.gradle.api.internal.tasks.compile.GroovyCompileTransformingClassLoader.TransformingAdapter.AnnotationTransformingVisitor.AnnotationVisitor$1.visit(String,Object)
 8083    3   1    0 org.gradle.api.internal.tasks.compile.GroovyCompileTransformingClassLoader.TransformingAdapter.AnnotationTransformingVisitor.AnnotationVisitor$1.visit(String,Object)
 8084   14   5    0 org.gradle.api.internal.tasks.compile.GroovyCompileTransformingClassLoader.TransformingAdapter.AnnotationTransformingVisitor.visitArray(String)
 8085    7   3    0 org.gradle.api.internal.tasks.compile.GroovyCompileTransformingClassLoader.TransformingAdapter.AnnotationTransformingVisitor.visitEnd()
 8086    1   1    0 org.gradle.api.internal.tasks.compile.GroovyCompileSpec.getGroovyCompileOptions()
 8087    1   1    0 org.gradle.api.internal.tasks.compile.GroovyCompileSpec.getGroovyClasspath()
 8088    1   1    0 org.gradle.api.internal.tasks.compile.GroovyCompileSpec.setGroovyClasspath(File)
 8089    3   1    0 org.gradle.api.internal.tasks.compile.daemon.DaemonGroovyCompiler.DaemonGroovyCompiler(File,GroovyJavaJointCompileSpec,ClassPathRegistry,CompilerDaemonFactory)
 8090    2   1    0 org.gradle.api.internal.tasks.compile.daemon.DaemonGroovyCompiler.toDaemonOptions(GroovyJavaJointCompileSpec)
 8091    3   1    0 org.gradle.api.internal.tasks.compile.daemon.DaemonGroovyCompiler.createJavaForkOptions(GroovyJavaJointCompileSpec)
 8092    6   1    0 org.gradle.api.internal.tasks.compile.daemon.DaemonGroovyCompiler.createGroovyForkOptions(GroovyJavaJointCompileSpec)
 8093    5   1    0 org.gradle.api.internal.tasks.compile.GroovyCompilerFactory.GroovyCompilerFactory(ProjectInternal,JavaCompilerFactory,CompilerDaemonManager,InProcessCompilerDaemonFactory)
 8094   12   2    0 org.gradle.api.internal.tasks.compile.GroovyCompilerFactory.newCompiler(GroovyJavaJointCompileSpec)
 8095    3   1    0 org.gradle.api.internal.tasks.compile.CleaningGroovyCompiler.CleaningGroovyCompiler(GroovyJavaJointCompileSpec,TaskOutputsInternal)
 8096    2   1    0 org.gradle.api.internal.tasks.compile.CleaningGroovyCompiler.getCompiler()
 8097    2   1    0 org.gradle.api.internal.tasks.compile.CleaningGroovyCompiler.createCleaner(GroovyJavaJointCompileSpec)
 8098    2   1    0 org.gradle.tooling.internal.impl.LaunchableGradleTaskSelector.getName()
 8099    3   1    0 org.gradle.tooling.internal.impl.LaunchableGradleTaskSelector.setName(String)
 8100    2   1    0 org.gradle.tooling.internal.impl.LaunchableGradleTaskSelector.getDescription()
 8101    3   1    0 org.gradle.tooling.internal.impl.LaunchableGradleTaskSelector.setDescription(String)
 8102    2   1    0 org.gradle.tooling.internal.impl.LaunchableGradleTaskSelector.getDisplayName()
 8103    3   1    0 org.gradle.tooling.internal.impl.LaunchableGradleTaskSelector.setDisplayName(String)
 8104    2   1    0 org.gradle.tooling.internal.impl.LaunchableGradleTaskSelector.getArgs()
 8105    3   1    0 org.gradle.tooling.internal.impl.LaunchableGradleTaskSelector.setTaskName(String)
 8106    2   1    0 org.gradle.tooling.internal.impl.LaunchableGradleTaskSelector.getProjectPath()
 8107    3   1    0 org.gradle.tooling.internal.impl.LaunchableGradleTaskSelector.setProjectPath(String)
 8108    2   1    0 org.gradle.tooling.internal.impl.LaunchableGradleTaskSelector.isPublic()
 8109    3   1    0 org.gradle.tooling.internal.impl.LaunchableGradleTaskSelector.setPublic(boolean)
 8110    2   1    0 org.gradle.tooling.internal.impl.LaunchableGradleTaskSelector.toString()
 8111    2   1    0 org.gradle.tooling.internal.impl.LaunchableGradleTask.getPath()
 8112    3   1    0 org.gradle.tooling.internal.impl.LaunchableGradleTask.setPath(String)
 8113    2   1    0 org.gradle.tooling.internal.impl.LaunchableGradleTask.getName()
 8114    3   1    0 org.gradle.tooling.internal.impl.LaunchableGradleTask.setName(String)
 8115    2   1    0 org.gradle.tooling.internal.impl.LaunchableGradleTask.getDisplayName()
 8116    3   1    0 org.gradle.tooling.internal.impl.LaunchableGradleTask.setDisplayName(String)
 8117    2   1    0 org.gradle.tooling.internal.impl.LaunchableGradleTask.getDescription()
 8118    3   1    0 org.gradle.tooling.internal.impl.LaunchableGradleTask.setDescription(String)
 8119    2   1    0 org.gradle.tooling.internal.impl.LaunchableGradleTask.getArgs()
 8120    2   1    0 org.gradle.tooling.internal.impl.LaunchableGradleTask.getProjectPath()
 8121    2   1    0 org.gradle.tooling.internal.impl.LaunchableGradleTask.isPublic()
 8122    3   1    0 org.gradle.tooling.internal.impl.LaunchableGradleTask.setPublic(boolean)
 8123    2   1    0 org.gradle.tooling.internal.impl.LaunchableGradleTask.toString()
 8124    3   1    0 org.gradle.tooling.internal.impl.DefaultBuildInvocations.setSelectors(LaunchableGradleTaskSelector)
 8125    2   1    0 org.gradle.tooling.internal.impl.DefaultBuildInvocations.getTaskSelectors()
 8126    3   1    0 org.gradle.tooling.internal.impl.DefaultBuildInvocations.setTasks(LaunchableGradleTask)
 8127    2   1    0 org.gradle.tooling.internal.impl.DefaultBuildInvocations.getTasks()
 8128    2   1    0 org.gradle.tooling.internal.impl.LaunchableGradleProjectTask.getProject()
 8129    3   1    0 org.gradle.tooling.internal.impl.LaunchableGradleProjectTask.setProject(PartialGradleProject)
 8130    3   1    0 org.gradle.tooling.internal.provider.ClassLoaderDetails.ClassLoaderDetails(UUID,ClassLoaderSpec)
 8131    2   1    0 org.gradle.tooling.internal.provider.ConnectionScopeServices.ConnectionScopeServices(LoggingServiceRegistry)
 8132    4   1    0 org.gradle.tooling.internal.provider.ConnectionScopeServices.configure(ServiceRegistration)
 8133    4   1    0 org.gradle.tooling.internal.provider.ConnectionScopeServices.createShutdownCoordinator(ListenerManager,DaemonClientFactory,OutputEventRenderer)
 8134    2   1    0 org.gradle.tooling.internal.provider.ConnectionScopeServices.createProviderConnection(GradleLauncherFactory,DaemonClientFactory,ClassLoaderFactory,ClassLoaderCache,ShutdownCoordinator)
 8135    2   1    0 org.gradle.tooling.internal.provider.ConnectionScopeServices.createProtocolToModelAdapter()
 8136    2   1    0 org.gradle.tooling.internal.provider.jdk6.Jdk6ClassLookup.transform(Class)
 8137    3   1    0 org.gradle.tooling.internal.provider.LoggingBridgingBuildActionExecuter.LoggingBridgingBuildActionExecuter(ProviderOperationParameters,LoggingManagerInternal)
 8138   14   4    0 org.gradle.tooling.internal.provider.LoggingBridgingBuildActionExecuter.execute(T,BuildCancellationToken,ProviderOperationParameters)
 8139    2   1    0 org.gradle.tooling.internal.provider.LoggingBridgingBuildActionExecuter.OutputEventListenerAdapter.OutputEventListenerAdapter(ProgressListenerVersion1)
 8140    7   3    0 org.gradle.tooling.internal.provider.LoggingBridgingBuildActionExecuter.OutputEventListenerAdapter.onOutput(OutputEvent)
 8141    1   1    0 org.gradle.tooling.internal.provider.PayloadClassLoaderFactory.getClassLoaderFor(ClassLoaderSpec,ClassLoader)
 8142    3   1    0 org.gradle.tooling.internal.provider.BuildModelAction.BuildModelAction(String,boolean)
 8143   19   5    0 org.gradle.tooling.internal.provider.BuildModelAction.run(BuildController)
 8144    2   1    0 org.gradle.tooling.internal.provider.BuildModelAction.getToolingModelBuilderRegistry(GradleInternal)
 8145    3   1    0 org.gradle.tooling.internal.provider.DaemonBuildActionExecuter.DaemonBuildActionExecuter(BuildActionParameters,DaemonParameters)
 8146   10   7    0 org.gradle.tooling.internal.provider.DaemonBuildActionExecuter.execute(T,BuildCancellationToken,ProviderOperationParameters)
 8147    7   1    0 org.gradle.tooling.internal.provider.ModelClassLoaderFactory.ModelClassLoaderFactory(ClassLoaderFactory)
 8148    4   3    0 org.gradle.tooling.internal.provider.ModelClassLoaderFactory.getClassLoaderFor(ClassLoaderSpec,ClassLoader)
 8149    2   1    0 org.gradle.tooling.internal.provider.connection.BuildLogLevelMixIn.BuildLogLevelMixIn(ProviderOperationParameters)
 8150    9   4    0 org.gradle.tooling.internal.provider.connection.BuildLogLevelMixIn.getBuildLogLevel()
 8151    2   1    0 org.gradle.tooling.internal.provider.connection.ProviderBuildResult.ProviderBuildResult(T)
 8152    2   1    0 org.gradle.tooling.internal.provider.connection.ProviderBuildResult.getModel()
 8153    1   1    0 org.gradle.tooling.internal.provider.connection.ProviderOperationParameters.getVerboseLogging(boolean)
 8154    1   1    0 org.gradle.tooling.internal.provider.connection.ProviderOperationParameters.getBuildLogLevel()
 8155    1   1    0 org.gradle.tooling.internal.provider.connection.ProviderOperationParameters.getStandardInput(InputStream)
 8156    1   1    0 org.gradle.tooling.internal.provider.connection.ProviderOperationParameters.getJavaHome(File)
 8157    1   1    0 org.gradle.tooling.internal.provider.connection.ProviderOperationParameters.getJvmArguments(String)
 8158    1   1    0 org.gradle.tooling.internal.provider.connection.ProviderOperationParameters.getStartTime()
 8159    1   1    0 org.gradle.tooling.internal.provider.connection.ProviderOperationParameters.getGradleUserHomeDir()
 8160    1   1    0 org.gradle.tooling.internal.provider.connection.ProviderOperationParameters.getProjectDir()
 8161    1   1    0 org.gradle.tooling.internal.provider.connection.ProviderOperationParameters.isSearchUpwards()
 8162    1   1    0 org.gradle.tooling.internal.provider.connection.ProviderOperationParameters.isEmbedded()
 8163    1   1    0 org.gradle.tooling.internal.provider.connection.ProviderOperationParameters.getStandardOutput()
 8164    1   1    0 org.gradle.tooling.internal.provider.connection.ProviderOperationParameters.getStandardError()
 8165    1   1    0 org.gradle.tooling.internal.provider.connection.ProviderOperationParameters.getDaemonMaxIdleTimeValue()
 8166    1   1    0 org.gradle.tooling.internal.provider.connection.ProviderOperationParameters.getDaemonMaxIdleTimeUnits()
 8167    1   1    0 org.gradle.tooling.internal.provider.connection.ProviderOperationParameters.getDaemonBaseDir(File)
 8168    1   1    0 org.gradle.tooling.internal.provider.connection.ProviderOperationParameters.getProgressListener()
 8169    1   1    0 org.gradle.tooling.internal.provider.connection.ProviderOperationParameters.getArguments(String)
 8170    1   1    0 org.gradle.tooling.internal.provider.connection.ProviderOperationParameters.getTasks()
 8171    1   1    0 org.gradle.tooling.internal.provider.connection.ProviderOperationParameters.getLaunchables(InternalLaunchable)
 8172    1   1    0 org.gradle.tooling.internal.provider.connection.ProviderConnectionParameters.getVerboseLogging()
 8173    1   1    0 org.gradle.tooling.internal.provider.connection.ProviderConnectionParameters.getConsumerVersion()
 8174    2   1    0 org.gradle.tooling.internal.provider.ClientProvidedBuildAction.ClientProvidedBuildAction(SerializedPayload)
 8175   17   5    0 org.gradle.tooling.internal.provider.ClientProvidedBuildAction.run(BuildController)
 8176    3   1    0 org.gradle.tooling.internal.provider.ClientSidePayloadClassLoaderRegistry.ClientSidePayloadClassLoaderRegistry(PayloadClassLoaderRegistry,ClasspathInferer)
 8177    4   1    0 org.gradle.tooling.internal.provider.ClientSidePayloadClassLoaderRegistry.SerializeMap$1.visitClass(Class)
 8178    7   1    0 org.gradle.tooling.internal.provider.ClientSidePayloadClassLoaderRegistry.SerializeMap$1.getClassLoaders()
 8179   15   1    0 org.gradle.tooling.internal.provider.ClientSidePayloadClassLoaderRegistry.newSerializeSession()
 8180   12   6    0 org.gradle.tooling.internal.provider.ClientSidePayloadClassLoaderRegistry.DeserializeMap$1.resolveClass(ClassLoaderDetails,String)
 8181   15   1    0 org.gradle.tooling.internal.provider.ClientSidePayloadClassLoaderRegistry.newDeserializeSession()
 8182   10   5    0 org.gradle.tooling.internal.provider.ClientSidePayloadClassLoaderRegistry.getClassLoaders(UUID)
 8183   17   8    0 org.gradle.tooling.internal.provider.ClientSidePayloadClassLoaderRegistry.getUuid(ClassLoader)
 8184    2   1    0 org.gradle.tooling.internal.provider.ClientSidePayloadClassLoaderRegistry.LocalClassLoader.LocalClassLoader(UUID)
 8185    2   1    0 org.gradle.tooling.internal.provider.JarCache.JarCache()
 8186   20   6    1 org.gradle.tooling.internal.provider.JarCache.getCachedJar(File,File)
 8187    8   2    0 org.gradle.tooling.internal.provider.JarCache.copyIntoCache(File,File,long,long,HashValue)
 8188    5   1    0 org.gradle.tooling.internal.provider.JarCache.FileInfo.FileInfo(long,long,HashValue,File)
 8189    2   1    0 org.gradle.tooling.internal.provider.DefaultBuildController.DefaultBuildController(GradleInternal)
 8190    2   1    0 org.gradle.tooling.internal.provider.DefaultBuildController.getBuildModel()
 8191   28   9    0 org.gradle.tooling.internal.provider.DefaultBuildController.getModel(Object,ModelIdentifier)
 8192    3   1    0 org.gradle.tooling.internal.provider.PayloadSerializer.PayloadSerializer(PayloadClassLoaderRegistry)
 8193    3   1    0 org.gradle.tooling.internal.provider.PayloadSerializer.ObjectOutputStream$1.writeClassDescriptor(ObjectStreamClass)
 8194    4   2    0 org.gradle.tooling.internal.provider.PayloadSerializer.ObjectOutputStream$1.annotateProxyClass(Class)
 8195    3   1    0 org.gradle.tooling.internal.provider.PayloadSerializer.ObjectOutputStream$1.writeClass(Class)
 8196    6   3    0 org.gradle.tooling.internal.provider.PayloadSerializer.ObjectOutputStream$1.writeClassLoader(Class)
 8197   28   6    0 org.gradle.tooling.internal.provider.PayloadSerializer.serialize(Object)
 8198    6   3    0 org.gradle.tooling.internal.provider.PayloadSerializer.ObjectInputStream$1.readClassDescriptor()
 8199    2   1    0 org.gradle.tooling.internal.provider.PayloadSerializer.ObjectInputStream$1.resolveClass(ObjectStreamClass)
 8200    7   3    0 org.gradle.tooling.internal.provider.PayloadSerializer.ObjectInputStream$1.readClass()
 8201    6   2    0 org.gradle.tooling.internal.provider.PayloadSerializer.ObjectInputStream$1.resolveProxyClass(String[])
 8202   29   4    0 org.gradle.tooling.internal.provider.PayloadSerializer.deserialize(SerializedPayload)
 8203    2   1    0 org.gradle.tooling.internal.provider.ToolingServices.registerGlobalServices(ServiceRegistration)
 8204    2   1    0 org.gradle.tooling.internal.provider.ToolingServices.registerBuildServices(ServiceRegistration)
