project_id,bug_id,class,method,ncss_class,ncss_method,ccn
JacksonDatabind,103,com.fasterxml.jackson.databind.DeserializationContext,"com.fasterxml.jackson.databind.DeserializationContext.weirdKeyException(Class,String,String)",437,2,1
JacksonDatabind,103,com.fasterxml.jackson.databind.DeserializationContext,"com.fasterxml.jackson.databind.DeserializationContext.weirdStringException(String,Class,String)",437,2,1
JacksonDatabind,103,com.fasterxml.jackson.databind.DeserializationContext,"com.fasterxml.jackson.databind.DeserializationContext.weirdNumberException(Number,Class,String)",437,2,1
JacksonDatabind,103,com.fasterxml.jackson.databind.DeserializationContext,"com.fasterxml.jackson.databind.DeserializationContext.weirdNativeValueException(Object,Class)",437,2,1
JacksonDatabind,103,com.fasterxml.jackson.databind.DeserializationContext,"com.fasterxml.jackson.databind.DeserializationContext.instantiationException(Class,Throwable)",437,12,3
JacksonDatabind,103,com.fasterxml.jackson.databind.DeserializationContext,"com.fasterxml.jackson.databind.DeserializationContext.instantiationException(Class,String)",437,4,1
JacksonDatabind,103,com.fasterxml.jackson.databind.DeserializationContext,"com.fasterxml.jackson.databind.DeserializationContext.invalidTypeIdException(JavaType,String,String)",437,3,1
JacksonDatabind,103,com.fasterxml.jackson.databind.DeserializationContext,"com.fasterxml.jackson.databind.DeserializationContext.missingTypeIdException(JavaType,String)",437,3,1
JacksonDatabind,103,com.fasterxml.jackson.databind.DeserializationContext,"com.fasterxml.jackson.databind.DeserializationContext.unknownTypeException(JavaType,String,String)",437,4,1
JacksonDatabind,103,com.fasterxml.jackson.databind.DeserializationContext,com.fasterxml.jackson.databind.DeserializationContext.endOfInputException(Class),437,2,1
JacksonDatabind,103,com.fasterxml.jackson.databind.DeserializationContext,"com.fasterxml.jackson.databind.DeserializationContext.reportMappingException(String,Object)",437,2,2
JacksonDatabind,103,com.fasterxml.jackson.databind.DeserializationContext,com.fasterxml.jackson.databind.DeserializationContext.mappingException(String),437,2,1
JacksonDatabind,103,com.fasterxml.jackson.databind.DeserializationContext,"com.fasterxml.jackson.databind.DeserializationContext.mappingException(String,Object)",437,2,1
JacksonDatabind,103,com.fasterxml.jackson.databind.DeserializationContext,com.fasterxml.jackson.databind.DeserializationContext.mappingException(Class),437,2,1
JacksonDatabind,103,com.fasterxml.jackson.databind.DeserializationContext,"com.fasterxml.jackson.databind.DeserializationContext.mappingException(Class,JsonToken)",437,2,1
JacksonDatabind,103,com.fasterxml.jackson.databind.DeserializationContext,com.fasterxml.jackson.databind.DeserializationContext.getDateFormat(),437,6,3
JacksonDatabind,103,com.fasterxml.jackson.databind.JsonMappingException,com.fasterxml.jackson.databind.JsonMappingException.Reference.Reference(),170,1,1
JacksonDatabind,103,com.fasterxml.jackson.databind.JsonMappingException,com.fasterxml.jackson.databind.JsonMappingException.Reference.Reference(Object),170,2,1
JacksonDatabind,103,com.fasterxml.jackson.databind.JsonMappingException,"com.fasterxml.jackson.databind.JsonMappingException.Reference.Reference(Object,String)",170,5,3
JacksonDatabind,103,com.fasterxml.jackson.databind.JsonMappingException,"com.fasterxml.jackson.databind.JsonMappingException.Reference.Reference(Object,int)",170,3,1
JacksonDatabind,103,com.fasterxml.jackson.databind.JsonMappingException,com.fasterxml.jackson.databind.JsonMappingException.Reference.setFieldName(String),170,2,1
JacksonDatabind,103,com.fasterxml.jackson.databind.JsonMappingException,com.fasterxml.jackson.databind.JsonMappingException.Reference.setIndex(int),170,2,1
JacksonDatabind,103,com.fasterxml.jackson.databind.JsonMappingException,com.fasterxml.jackson.databind.JsonMappingException.Reference.setDescription(String),170,2,1
JacksonDatabind,103,com.fasterxml.jackson.databind.JsonMappingException,com.fasterxml.jackson.databind.JsonMappingException.Reference.getFrom(),170,2,1
JacksonDatabind,103,com.fasterxml.jackson.databind.JsonMappingException,com.fasterxml.jackson.databind.JsonMappingException.Reference.getFieldName(),170,2,1
JacksonDatabind,103,com.fasterxml.jackson.databind.JsonMappingException,com.fasterxml.jackson.databind.JsonMappingException.Reference.getIndex(),170,2,1
JacksonDatabind,103,com.fasterxml.jackson.databind.JsonMappingException,com.fasterxml.jackson.databind.JsonMappingException.Reference.getDescription(),170,27,8
JacksonDatabind,103,com.fasterxml.jackson.databind.JsonMappingException,com.fasterxml.jackson.databind.JsonMappingException.Reference.toString(),170,2,1
JacksonDatabind,103,com.fasterxml.jackson.databind.JsonMappingException,com.fasterxml.jackson.databind.JsonMappingException.Reference.writeReplace(),170,3,1
JacksonDatabind,103,com.fasterxml.jackson.databind.JsonMappingException,com.fasterxml.jackson.databind.JsonMappingException.JsonMappingException(String),170,2,1
JacksonDatabind,103,com.fasterxml.jackson.databind.JsonMappingException,"com.fasterxml.jackson.databind.JsonMappingException.JsonMappingException(String,Throwable)",170,2,1
JacksonDatabind,103,com.fasterxml.jackson.databind.JsonMappingException,"com.fasterxml.jackson.databind.JsonMappingException.JsonMappingException(String,JsonLocation)",170,2,1
JacksonDatabind,103,com.fasterxml.jackson.databind.JsonMappingException,"com.fasterxml.jackson.databind.JsonMappingException.JsonMappingException(String,JsonLocation,Throwable)",170,2,1
JacksonDatabind,103,com.fasterxml.jackson.databind.JsonMappingException,"com.fasterxml.jackson.databind.JsonMappingException.JsonMappingException(Closeable,String)",170,5,2
JacksonDatabind,103,com.fasterxml.jackson.databind.JsonMappingException,"com.fasterxml.jackson.databind.JsonMappingException.JsonMappingException(Closeable,String,Throwable)",170,5,2
JacksonDatabind,103,com.fasterxml.jackson.databind.JsonMappingException,"com.fasterxml.jackson.databind.JsonMappingException.JsonMappingException(Closeable,String,JsonLocation)",170,3,1
JacksonDatabind,103,com.fasterxml.jackson.databind.JsonMappingException,"com.fasterxml.jackson.databind.JsonMappingException.from(JsonParser,String)",170,2,1
JacksonDatabind,103,com.fasterxml.jackson.databind.JsonMappingException,"com.fasterxml.jackson.databind.JsonMappingException.from(JsonParser,String,Throwable)",170,2,1
JacksonDatabind,103,com.fasterxml.jackson.databind.JsonMappingException,"com.fasterxml.jackson.databind.JsonMappingException.from(JsonGenerator,String)",170,2,1
JacksonDatabind,103,com.fasterxml.jackson.databind.JsonMappingException,"com.fasterxml.jackson.databind.JsonMappingException.from(JsonGenerator,String,Throwable)",170,2,1
JacksonDatabind,103,com.fasterxml.jackson.databind.JsonMappingException,"com.fasterxml.jackson.databind.JsonMappingException.from(DeserializationContext,String)",170,2,1
JacksonDatabind,103,com.fasterxml.jackson.databind.JsonMappingException,"com.fasterxml.jackson.databind.JsonMappingException.from(DeserializationContext,String,Throwable)",170,2,1
JacksonDatabind,103,com.fasterxml.jackson.databind.JsonMappingException,"com.fasterxml.jackson.databind.JsonMappingException.from(SerializerProvider,String)",170,2,1
JacksonDatabind,103,com.fasterxml.jackson.databind.JsonMappingException,"com.fasterxml.jackson.databind.JsonMappingException.from(SerializerProvider,String,Throwable)",170,2,1
JacksonDatabind,103,com.fasterxml.jackson.databind.JsonMappingException,com.fasterxml.jackson.databind.JsonMappingException.fromUnexpectedIOE(IOException),170,2,1
JacksonDatabind,103,com.fasterxml.jackson.databind.JsonMappingException,"com.fasterxml.jackson.databind.JsonMappingException.wrapWithPath(Throwable,Object,String)",170,2,1
JacksonDatabind,103,com.fasterxml.jackson.databind.JsonMappingException,"com.fasterxml.jackson.databind.JsonMappingException.wrapWithPath(Throwable,Object,int)",170,2,1
JacksonDatabind,103,com.fasterxml.jackson.databind.JsonMappingException,"com.fasterxml.jackson.databind.JsonMappingException.wrapWithPath(Throwable,Reference)",170,16,6
JacksonDatabind,103,com.fasterxml.jackson.databind.JsonMappingException,com.fasterxml.jackson.databind.JsonMappingException.getPath(),170,4,3
JacksonDatabind,103,com.fasterxml.jackson.databind.JsonMappingException,com.fasterxml.jackson.databind.JsonMappingException.getPathReference(),170,2,1
JacksonDatabind,103,com.fasterxml.jackson.databind.JsonMappingException,com.fasterxml.jackson.databind.JsonMappingException.getPathReference(StringBuilder),170,3,1
JacksonDatabind,103,com.fasterxml.jackson.databind.JsonMappingException,"com.fasterxml.jackson.databind.JsonMappingException.prependPath(Object,String)",170,3,1
JacksonDatabind,103,com.fasterxml.jackson.databind.JsonMappingException,"com.fasterxml.jackson.databind.JsonMappingException.prependPath(Object,int)",170,3,1
JacksonDatabind,103,com.fasterxml.jackson.databind.JsonMappingException,com.fasterxml.jackson.databind.JsonMappingException.prependPath(Reference),170,5,3
JacksonDatabind,103,com.fasterxml.jackson.databind.JsonMappingException,com.fasterxml.jackson.databind.JsonMappingException.getProcessor(),170,2,1
JacksonDatabind,103,com.fasterxml.jackson.databind.JsonMappingException,com.fasterxml.jackson.databind.JsonMappingException.getLocalizedMessage(),170,2,1
JacksonDatabind,103,com.fasterxml.jackson.databind.JsonMappingException,com.fasterxml.jackson.databind.JsonMappingException.getMessage(),170,2,1
JacksonDatabind,103,com.fasterxml.jackson.databind.JsonMappingException,com.fasterxml.jackson.databind.JsonMappingException._buildMessage(),170,9,4
JacksonDatabind,103,com.fasterxml.jackson.databind.JsonMappingException,com.fasterxml.jackson.databind.JsonMappingException.toString(),170,2,1
JacksonDatabind,103,com.fasterxml.jackson.databind.JsonMappingException,com.fasterxml.jackson.databind.JsonMappingException._appendPathDesc(StringBuilder),170,8,5
JacksonDatabind,103,com.fasterxml.jackson.databind.SerializerProvider,com.fasterxml.jackson.databind.SerializerProvider.SerializerProvider(),375,8,1
JacksonDatabind,103,com.fasterxml.jackson.databind.SerializerProvider,"com.fasterxml.jackson.databind.SerializerProvider.SerializerProvider(SerializerProvider,SerializationConfig,SerializerFactory)",375,12,1
JacksonDatabind,103,com.fasterxml.jackson.databind.SerializerProvider,com.fasterxml.jackson.databind.SerializerProvider.SerializerProvider(SerializerProvider),375,11,1
JacksonDatabind,103,com.fasterxml.jackson.databind.SerializerProvider,com.fasterxml.jackson.databind.SerializerProvider.setDefaultKeySerializer(Object),375,4,3
JacksonDatabind,103,com.fasterxml.jackson.databind.SerializerProvider,com.fasterxml.jackson.databind.SerializerProvider.setNullValueSerializer(Object),375,4,3
JacksonDatabind,103,com.fasterxml.jackson.databind.SerializerProvider,com.fasterxml.jackson.databind.SerializerProvider.setNullKeySerializer(Object),375,4,3
JacksonDatabind,103,com.fasterxml.jackson.databind.SerializerProvider,com.fasterxml.jackson.databind.SerializerProvider.getConfig(),375,2,1
JacksonDatabind,103,com.fasterxml.jackson.databind.SerializerProvider,com.fasterxml.jackson.databind.SerializerProvider.getAnnotationIntrospector(),375,2,1
JacksonDatabind,103,com.fasterxml.jackson.databind.SerializerProvider,com.fasterxml.jackson.databind.SerializerProvider.getTypeFactory(),375,2,1
JacksonDatabind,103,com.fasterxml.jackson.databind.SerializerProvider,com.fasterxml.jackson.databind.SerializerProvider.getActiveView(),375,2,1
JacksonDatabind,103,com.fasterxml.jackson.databind.SerializerProvider,com.fasterxml.jackson.databind.SerializerProvider.getSerializationView(),375,2,1
JacksonDatabind,103,com.fasterxml.jackson.databind.SerializerProvider,com.fasterxml.jackson.databind.SerializerProvider.canOverrideAccessModifiers(),375,2,1
JacksonDatabind,103,com.fasterxml.jackson.databind.SerializerProvider,com.fasterxml.jackson.databind.SerializerProvider.isEnabled(MapperFeature),375,2,1
JacksonDatabind,103,com.fasterxml.jackson.databind.SerializerProvider,com.fasterxml.jackson.databind.SerializerProvider.getDefaultPropertyFormat(Class),375,2,1
JacksonDatabind,103,com.fasterxml.jackson.databind.SerializerProvider,com.fasterxml.jackson.databind.SerializerProvider.getDefaultPropertyInclusion(Class),375,2,1
JacksonDatabind,103,com.fasterxml.jackson.databind.SerializerProvider,com.fasterxml.jackson.databind.SerializerProvider.getLocale(),375,2,1
JacksonDatabind,103,com.fasterxml.jackson.databind.SerializerProvider,com.fasterxml.jackson.databind.SerializerProvider.getTimeZone(),375,2,1
JacksonDatabind,103,com.fasterxml.jackson.databind.SerializerProvider,com.fasterxml.jackson.databind.SerializerProvider.getAttribute(Object),375,2,1
JacksonDatabind,103,com.fasterxml.jackson.databind.SerializerProvider,"com.fasterxml.jackson.databind.SerializerProvider.setAttribute(Object,Object)",375,3,1
JacksonDatabind,103,com.fasterxml.jackson.databind.SerializerProvider,com.fasterxml.jackson.databind.SerializerProvider.isEnabled(SerializationFeature),375,2,1
JacksonDatabind,103,com.fasterxml.jackson.databind.SerializerProvider,com.fasterxml.jackson.databind.SerializerProvider.hasSerializationFeatures(int),375,2,1
JacksonDatabind,103,com.fasterxml.jackson.databind.SerializerProvider,com.fasterxml.jackson.databind.SerializerProvider.getFilterProvider(),375,2,1
JacksonDatabind,103,com.fasterxml.jackson.databind.SerializerProvider,com.fasterxml.jackson.databind.SerializerProvider.getGenerator(),375,2,1
JacksonDatabind,103,com.fasterxml.jackson.databind.SerializerProvider,"com.fasterxml.jackson.databind.SerializerProvider.findObjectId(Object,ObjectIdGenerator)",375,1,1
JacksonDatabind,103,com.fasterxml.jackson.databind.SerializerProvider,"com.fasterxml.jackson.databind.SerializerProvider.findValueSerializer(Class,BeanProperty)",375,14,7
JacksonDatabind,103,com.fasterxml.jackson.databind.SerializerProvider,"com.fasterxml.jackson.databind.SerializerProvider.findValueSerializer(JavaType,BeanProperty)",375,14,7
JacksonDatabind,103,com.fasterxml.jackson.databind.SerializerProvider,com.fasterxml.jackson.databind.SerializerProvider.findValueSerializer(Class),375,13,6
JacksonDatabind,103,com.fasterxml.jackson.databind.SerializerProvider,com.fasterxml.jackson.databind.SerializerProvider.findValueSerializer(JavaType),375,11,5
JacksonDatabind,103,com.fasterxml.jackson.databind.SerializerProvider,"com.fasterxml.jackson.databind.SerializerProvider.findPrimaryPropertySerializer(JavaType,BeanProperty)",375,12,6
JacksonDatabind,103,com.fasterxml.jackson.databind.SerializerProvider,"com.fasterxml.jackson.databind.SerializerProvider.findPrimaryPropertySerializer(Class,BeanProperty)",375,14,7
JacksonDatabind,103,com.fasterxml.jackson.databind.SerializerProvider,"com.fasterxml.jackson.databind.SerializerProvider.findTypedValueSerializer(Class,boolean,BeanProperty)",375,15,7
JacksonDatabind,103,com.fasterxml.jackson.databind.SerializerProvider,"com.fasterxml.jackson.databind.SerializerProvider.findTypedValueSerializer(JavaType,boolean,BeanProperty)",375,15,7
JacksonDatabind,103,com.fasterxml.jackson.databind.SerializerProvider,com.fasterxml.jackson.databind.SerializerProvider.findTypeSerializer(JavaType),375,2,1
JacksonDatabind,103,com.fasterxml.jackson.databind.SerializerProvider,"com.fasterxml.jackson.databind.SerializerProvider.findKeySerializer(JavaType,BeanProperty)",375,3,1
JacksonDatabind,103,com.fasterxml.jackson.databind.SerializerProvider,"com.fasterxml.jackson.databind.SerializerProvider.findKeySerializer(Class,BeanProperty)",375,2,1
JacksonDatabind,103,com.fasterxml.jackson.databind.SerializerProvider,com.fasterxml.jackson.databind.SerializerProvider.getDefaultNullKeySerializer(),375,2,1
JacksonDatabind,103,com.fasterxml.jackson.databind.SerializerProvider,com.fasterxml.jackson.databind.SerializerProvider.getDefaultNullValueSerializer(),375,2,1
JacksonDatabind,103,com.fasterxml.jackson.databind.SerializerProvider,"com.fasterxml.jackson.databind.SerializerProvider.findNullKeySerializer(JavaType,BeanProperty)",375,2,1
JacksonDatabind,103,com.fasterxml.jackson.databind.SerializerProvider,com.fasterxml.jackson.databind.SerializerProvider.findNullValueSerializer(BeanProperty),375,2,1
JacksonDatabind,103,com.fasterxml.jackson.databind.SerializerProvider,com.fasterxml.jackson.databind.SerializerProvider.getUnknownTypeSerializer(Class),375,4,3
JacksonDatabind,103,com.fasterxml.jackson.databind.SerializerProvider,com.fasterxml.jackson.databind.SerializerProvider.isUnknownTypeSerializer(JsonSerializer),375,7,7
JacksonDatabind,103,com.fasterxml.jackson.databind.SerializerProvider,"com.fasterxml.jackson.databind.SerializerProvider.serializerInstance(Annotated,Object)",375,1,1
JacksonDatabind,103,com.fasterxml.jackson.databind.SerializerProvider,"com.fasterxml.jackson.databind.SerializerProvider.includeFilterInstance(BeanPropertyDefinition,Class)",375,1,1
JacksonDatabind,103,com.fasterxml.jackson.databind.SerializerProvider,com.fasterxml.jackson.databind.SerializerProvider.includeFilterSuppressNulls(Object),375,1,1
JacksonDatabind,103,com.fasterxml.jackson.databind.SerializerProvider,"com.fasterxml.jackson.databind.SerializerProvider.handlePrimaryContextualization(JsonSerializer,BeanProperty)",375,5,3
JacksonDatabind,103,com.fasterxml.jackson.databind.SerializerProvider,"com.fasterxml.jackson.databind.SerializerProvider.handleSecondaryContextualization(JsonSerializer,BeanProperty)",375,5,3
JacksonDatabind,103,com.fasterxml.jackson.databind.SerializerProvider,"com.fasterxml.jackson.databind.SerializerProvider.defaultSerializeValue(Object,JsonGenerator)",375,9,3
JacksonDatabind,103,com.fasterxml.jackson.databind.SerializerProvider,"com.fasterxml.jackson.databind.SerializerProvider.defaultSerializeField(String,Object,JsonGenerator)",375,10,3
JacksonDatabind,103,com.fasterxml.jackson.databind.SerializerProvider,"com.fasterxml.jackson.databind.SerializerProvider.defaultSerializeDateValue(long,JsonGenerator)",375,5,2
JacksonDatabind,103,com.fasterxml.jackson.databind.SerializerProvider,"com.fasterxml.jackson.databind.SerializerProvider.defaultSerializeDateValue(Date,JsonGenerator)",375,5,2
JacksonDatabind,103,com.fasterxml.jackson.databind.SerializerProvider,"com.fasterxml.jackson.databind.SerializerProvider.defaultSerializeDateKey(long,JsonGenerator)",375,5,2
JacksonDatabind,103,com.fasterxml.jackson.databind.SerializerProvider,"com.fasterxml.jackson.databind.SerializerProvider.defaultSerializeDateKey(Date,JsonGenerator)",375,5,2
JacksonDatabind,103,com.fasterxml.jackson.databind.SerializerProvider,com.fasterxml.jackson.databind.SerializerProvider.defaultSerializeNull(JsonGenerator),375,5,2
JacksonDatabind,103,com.fasterxml.jackson.databind.SerializerProvider,"com.fasterxml.jackson.databind.SerializerProvider.reportMappingProblem(String,Object)",375,2,2
JacksonDatabind,103,com.fasterxml.jackson.databind.SerializerProvider,"com.fasterxml.jackson.databind.SerializerProvider.reportBadTypeDefinition(BeanDescription,String,Object)",375,6,3
JacksonDatabind,103,com.fasterxml.jackson.databind.SerializerProvider,"com.fasterxml.jackson.databind.SerializerProvider.reportBadPropertyDefinition(BeanDescription,BeanPropertyDefinition,String,Object)",375,10,4
JacksonDatabind,103,com.fasterxml.jackson.databind.SerializerProvider,"com.fasterxml.jackson.databind.SerializerProvider.reportBadDefinition(JavaType,String)",375,2,2
JacksonDatabind,103,com.fasterxml.jackson.databind.SerializerProvider,"com.fasterxml.jackson.databind.SerializerProvider.reportBadDefinition(JavaType,String,Throwable)",375,4,2
JacksonDatabind,103,com.fasterxml.jackson.databind.SerializerProvider,"com.fasterxml.jackson.databind.SerializerProvider.reportBadDefinition(Class,String,Throwable)",375,4,2
JacksonDatabind,103,com.fasterxml.jackson.databind.SerializerProvider,"com.fasterxml.jackson.databind.SerializerProvider.reportMappingProblem(Throwable,String,Object)",375,3,2
JacksonDatabind,103,com.fasterxml.jackson.databind.SerializerProvider,"com.fasterxml.jackson.databind.SerializerProvider.invalidTypeIdException(JavaType,String,String)",375,3,1
JacksonDatabind,103,com.fasterxml.jackson.databind.SerializerProvider,"com.fasterxml.jackson.databind.SerializerProvider.mappingException(String,Object)",375,2,1
JacksonDatabind,103,com.fasterxml.jackson.databind.SerializerProvider,"com.fasterxml.jackson.databind.SerializerProvider.mappingException(Throwable,String,Object)",375,2,1
JacksonDatabind,103,com.fasterxml.jackson.databind.SerializerProvider,"com.fasterxml.jackson.databind.SerializerProvider._reportIncompatibleRootType(Object,JavaType)",375,6,4
JacksonDatabind,103,com.fasterxml.jackson.databind.SerializerProvider,com.fasterxml.jackson.databind.SerializerProvider._findExplicitUntypedSerializer(Class),375,9,5
JacksonDatabind,103,com.fasterxml.jackson.databind.SerializerProvider,com.fasterxml.jackson.databind.SerializerProvider._createAndCacheUntypedSerializer(Class),375,10,3
JacksonDatabind,103,com.fasterxml.jackson.databind.SerializerProvider,com.fasterxml.jackson.databind.SerializerProvider._createAndCacheUntypedSerializer(JavaType),375,9,3
JacksonDatabind,103,com.fasterxml.jackson.databind.SerializerProvider,com.fasterxml.jackson.databind.SerializerProvider._createUntypedSerializer(JavaType),375,3,1
JacksonDatabind,103,com.fasterxml.jackson.databind.SerializerProvider,"com.fasterxml.jackson.databind.SerializerProvider._handleContextualResolvable(JsonSerializer,BeanProperty)",375,4,2
JacksonDatabind,103,com.fasterxml.jackson.databind.SerializerProvider,com.fasterxml.jackson.databind.SerializerProvider._handleResolvable(JsonSerializer),375,4,2
JacksonDatabind,103,com.fasterxml.jackson.databind.SerializerProvider,com.fasterxml.jackson.databind.SerializerProvider._dateFormat(),375,6,3
JacksonDatabind,103,com.fasterxml.jackson.databind.deser.BasicDeserializerFactory,com.fasterxml.jackson.databind.deser.BasicDeserializerFactory.BasicDeserializerFactory(DeserializerFactoryConfig),911,2,1
JacksonDatabind,103,com.fasterxml.jackson.databind.deser.BasicDeserializerFactory,com.fasterxml.jackson.databind.deser.BasicDeserializerFactory.getFactoryConfig(),911,2,1
JacksonDatabind,103,com.fasterxml.jackson.databind.deser.BasicDeserializerFactory,com.fasterxml.jackson.databind.deser.BasicDeserializerFactory.withConfig(DeserializerFactoryConfig),911,1,1
JacksonDatabind,103,com.fasterxml.jackson.databind.deser.BasicDeserializerFactory,com.fasterxml.jackson.databind.deser.BasicDeserializerFactory.withAdditionalDeserializers(Deserializers),911,2,1
JacksonDatabind,103,com.fasterxml.jackson.databind.deser.BasicDeserializerFactory,com.fasterxml.jackson.databind.deser.BasicDeserializerFactory.withAdditionalKeyDeserializers(KeyDeserializers),911,2,1
JacksonDatabind,103,com.fasterxml.jackson.databind.deser.BasicDeserializerFactory,com.fasterxml.jackson.databind.deser.BasicDeserializerFactory.withDeserializerModifier(BeanDeserializerModifier),911,2,1
JacksonDatabind,103,com.fasterxml.jackson.databind.deser.BasicDeserializerFactory,com.fasterxml.jackson.databind.deser.BasicDeserializerFactory.withAbstractTypeResolver(AbstractTypeResolver),911,2,1
JacksonDatabind,103,com.fasterxml.jackson.databind.deser.BasicDeserializerFactory,com.fasterxml.jackson.databind.deser.BasicDeserializerFactory.withValueInstantiators(ValueInstantiators),911,2,1
JacksonDatabind,103,com.fasterxml.jackson.databind.deser.BasicDeserializerFactory,"com.fasterxml.jackson.databind.deser.BasicDeserializerFactory.mapAbstractType(DeserializationConfig,JavaType)",911,10,7
JacksonDatabind,103,com.fasterxml.jackson.databind.deser.BasicDeserializerFactory,"com.fasterxml.jackson.databind.deser.BasicDeserializerFactory._mapAbstractType2(DeserializationConfig,JavaType)",911,8,6
JacksonDatabind,103,com.fasterxml.jackson.databind.deser.BasicDeserializerFactory,"com.fasterxml.jackson.databind.deser.BasicDeserializerFactory.findValueInstantiator(DeserializationContext,BeanDescription)",911,21,9
JacksonDatabind,103,com.fasterxml.jackson.databind.deser.BasicDeserializerFactory,"com.fasterxml.jackson.databind.deser.BasicDeserializerFactory._findStdValueInstantiator(DeserializationConfig,BeanDescription)",911,14,11
JacksonDatabind,103,com.fasterxml.jackson.databind.deser.BasicDeserializerFactory,"com.fasterxml.jackson.databind.deser.BasicDeserializerFactory._constructDefaultValueInstantiator(DeserializationContext,BeanDescription)",911,10,2
JacksonDatabind,103,com.fasterxml.jackson.databind.deser.BasicDeserializerFactory,"com.fasterxml.jackson.databind.deser.BasicDeserializerFactory._findCreatorsFromProperties(DeserializationContext,BeanDescription)",911,19,6
JacksonDatabind,103,com.fasterxml.jackson.databind.deser.BasicDeserializerFactory,"com.fasterxml.jackson.databind.deser.BasicDeserializerFactory._valueInstantiatorInstance(DeserializationConfig,Annotated,Object)",911,19,14
JacksonDatabind,103,com.fasterxml.jackson.databind.deser.BasicDeserializerFactory,"com.fasterxml.jackson.databind.deser.BasicDeserializerFactory._addDeserializerConstructors(DeserializationContext,BeanDescription,VisibilityChecker,AnnotationIntrospector,CreatorCollector,BeanPropertyDefinition[])",911,89,37
JacksonDatabind,103,com.fasterxml.jackson.databind.deser.BasicDeserializerFactory,"com.fasterxml.jackson.databind.deser.BasicDeserializerFactory._addExplicitDelegatingCreator(DeserializationContext,BeanDescription,CreatorCollector,CreatorCandidate)",911,23,8
JacksonDatabind,103,com.fasterxml.jackson.databind.deser.BasicDeserializerFactory,"com.fasterxml.jackson.databind.deser.BasicDeserializerFactory._addExplicitPropertyCreator(DeserializationContext,BeanDescription,CreatorCollector,CreatorCandidate)",911,16,6
JacksonDatabind,103,com.fasterxml.jackson.databind.deser.BasicDeserializerFactory,"com.fasterxml.jackson.databind.deser.BasicDeserializerFactory._addExplicitAnyCreator(DeserializationContext,BeanDescription,CreatorCollector,CreatorCandidate)",911,24,13
JacksonDatabind,103,com.fasterxml.jackson.databind.deser.BasicDeserializerFactory,"com.fasterxml.jackson.databind.deser.BasicDeserializerFactory._checkIfCreatorPropertyBased(AnnotationIntrospector,AnnotatedWithParams,BeanPropertyDefinition)",911,9,10
JacksonDatabind,103,com.fasterxml.jackson.databind.deser.BasicDeserializerFactory,"com.fasterxml.jackson.databind.deser.BasicDeserializerFactory._checkImplicitlyNamedConstructors(DeserializationContext,BeanDescription,VisibilityChecker,AnnotationIntrospector,CreatorCollector,AnnotatedWithParams)",911,28,10
JacksonDatabind,103,com.fasterxml.jackson.databind.deser.BasicDeserializerFactory,"com.fasterxml.jackson.databind.deser.BasicDeserializerFactory._addDeserializerFactoryMethods(DeserializationContext,BeanDescription,VisibilityChecker,AnnotationIntrospector,CreatorCollector,BeanPropertyDefinition[])",911,75,29
JacksonDatabind,103,com.fasterxml.jackson.databind.deser.BasicDeserializerFactory,"com.fasterxml.jackson.databind.deser.BasicDeserializerFactory._handleSingleArgumentCreator(CreatorCollector,AnnotatedWithParams,boolean,boolean)",911,26,28
JacksonDatabind,103,com.fasterxml.jackson.databind.deser.BasicDeserializerFactory,"com.fasterxml.jackson.databind.deser.BasicDeserializerFactory._reportUnwrappedCreatorProperty(DeserializationContext,BeanDescription,AnnotatedParameter)",911,2,1
JacksonDatabind,103,com.fasterxml.jackson.databind.deser.BasicDeserializerFactory,"com.fasterxml.jackson.databind.deser.BasicDeserializerFactory.constructCreatorProperty(DeserializationContext,BeanDescription,PropertyName,int,AnnotatedParameter,JacksonInject.Value)",911,26,6
JacksonDatabind,103,com.fasterxml.jackson.databind.deser.BasicDeserializerFactory,"com.fasterxml.jackson.databind.deser.BasicDeserializerFactory._findParamName(AnnotatedParameter,AnnotationIntrospector)",911,9,8
JacksonDatabind,103,com.fasterxml.jackson.databind.deser.BasicDeserializerFactory,"com.fasterxml.jackson.databind.deser.BasicDeserializerFactory.createArrayDeserializer(DeserializationContext,ArrayType,BeanDescription)",911,20,10
JacksonDatabind,103,com.fasterxml.jackson.databind.deser.BasicDeserializerFactory,"com.fasterxml.jackson.databind.deser.BasicDeserializerFactory.createCollectionDeserializer(DeserializationContext,CollectionType,BeanDescription)",911,39,20
JacksonDatabind,103,com.fasterxml.jackson.databind.deser.BasicDeserializerFactory,"com.fasterxml.jackson.databind.deser.BasicDeserializerFactory._mapAbstractCollectionType(JavaType,DeserializationConfig)",911,6,3
JacksonDatabind,103,com.fasterxml.jackson.databind.deser.BasicDeserializerFactory,"com.fasterxml.jackson.databind.deser.BasicDeserializerFactory.createCollectionLikeDeserializer(DeserializationContext,CollectionLikeType,BeanDescription)",911,13,5
JacksonDatabind,103,com.fasterxml.jackson.databind.deser.BasicDeserializerFactory,"com.fasterxml.jackson.databind.deser.BasicDeserializerFactory.createMapDeserializer(DeserializationContext,MapType,BeanDescription)",911,48,20
JacksonDatabind,103,com.fasterxml.jackson.databind.deser.BasicDeserializerFactory,"com.fasterxml.jackson.databind.deser.BasicDeserializerFactory.createMapLikeDeserializer(DeserializationContext,MapLikeType,BeanDescription)",911,15,5
