Nr.   Classes Functions      NCSS  Javadocs Package
16049    3   1    0 org.gradle.groovy.scripts.internal.FileCacheBackedScriptClassCompiler.CacheInitializer.execute(PersistentCache)
16050    3   1    0 org.gradle.groovy.scripts.internal.FileCacheBackedScriptClassCompiler.ProgressReportingInitializer.ProgressReportingInitializer(ProgressLoggerFactory,PersistentCache)
16051    5   1    0 org.gradle.groovy.scripts.internal.FileCacheBackedScriptClassCompiler.ProgressReportingInitializer.execute(PersistentCache)
16052    1   1    0 org.gradle.groovy.scripts.ScriptExecutionListener.beforeScript(Script)
16053    1   1    0 org.gradle.groovy.scripts.ScriptExecutionListener.afterScript(Script,Throwable)
16054    1   1    0 org.gradle.groovy.scripts.ScriptAware.setScript(groovy.lang.Script)
16055    3   1    0 org.gradle.groovy.scripts.DefaultScriptCompilerFactory.DefaultScriptCompilerFactory(ScriptClassCompiler,ScriptRunnerFactory)
16056    2   1    0 org.gradle.groovy.scripts.DefaultScriptCompilerFactory.createCompiler(ScriptSource)
16057    2   1    0 org.gradle.groovy.scripts.DefaultScriptCompilerFactory.ScriptCompilerImpl.ScriptCompilerImpl(ScriptSource)
16058    3   1    0 org.gradle.groovy.scripts.DefaultScriptCompilerFactory.ScriptCompilerImpl.setClassloader(ClassLoader)
16059    3   1    0 org.gradle.groovy.scripts.DefaultScriptCompilerFactory.ScriptCompilerImpl.setTransformer(Transformer)
16060    3   1    0 org.gradle.groovy.scripts.DefaultScriptCompilerFactory.ScriptCompilerImpl.setVerifier(Verifier)
16061    6   1    0 org.gradle.groovy.scripts.DefaultScriptCompilerFactory.ScriptCompilerImpl.compile(T)
16062    2   1    0 org.gradle.groovy.scripts.DelegatingScriptSource.DelegatingScriptSource(ScriptSource)
16063    2   1    0 org.gradle.groovy.scripts.DelegatingScriptSource.getSource()
16064    2   1    0 org.gradle.groovy.scripts.DelegatingScriptSource.getClassName()
16065    2   1    0 org.gradle.groovy.scripts.DelegatingScriptSource.getDisplayName()
16066    2   1    0 org.gradle.groovy.scripts.DelegatingScriptSource.getFileName()
16067    2   1    0 org.gradle.groovy.scripts.DelegatingScriptSource.getResource()
16068    1   1    1 org.gradle.groovy.scripts.ScriptRunner.getScript()
16069    1   1    1 org.gradle.groovy.scripts.ScriptRunner.run()
16070    1   1    1 org.gradle.groovy.scripts.ScriptCompiler.setClassloader(ClassLoader)
16071    1   1    1 org.gradle.groovy.scripts.ScriptCompiler.setTransformer(Transformer)
16072    1   1    0 org.gradle.groovy.scripts.ScriptCompiler.setVerifier(Verifier)
16073    1   1    0 org.gradle.groovy.scripts.ScriptCompiler.compile(T)
16074    2   2    0 org.gradle.groovy.scripts.StringScriptSource.StringScriptSource(String,String)
16075    2   1    0 org.gradle.groovy.scripts.StringScriptSource.getClassName()
16076    2   1    0 org.gradle.groovy.scripts.StringScriptSource.getResource()
16077    2   1    0 org.gradle.groovy.scripts.StringScriptSource.getFileName()
16078    2   1    0 org.gradle.groovy.scripts.StringScriptSource.getDisplayName()
16079    3   1    0 org.gradle.groovy.scripts.BasicScript.init(Object,ServiceRegistry)
16080    2   1    0 org.gradle.groovy.scripts.BasicScript.getScriptTarget()
16081    3   1    0 org.gradle.groovy.scripts.BasicScript.setScriptTarget(Object)
16082    2   1    0 org.gradle.groovy.scripts.BasicScript.getStandardOutputCapture()
16083    8   3    0 org.gradle.groovy.scripts.BasicScript.setProperty(String,Object)
16084    5   3    0 org.gradle.groovy.scripts.BasicScript.propertyMissing(String)
16085    2   1    0 org.gradle.groovy.scripts.BasicScript.getProperties()
16086    2   1    0 org.gradle.groovy.scripts.BasicScript.hasProperty(String)
16087    2   1    0 org.gradle.groovy.scripts.BasicScript.methodMissing(String,Object)
16088    2   1    0 org.gradle.groovy.scripts.Script.getScriptSource()
16089    2   1    0 org.gradle.groovy.scripts.Script.setScriptSource(ScriptSource)
16090    2   1    0 org.gradle.groovy.scripts.Script.setContextClassloader(ClassLoader)
16091    2   1    0 org.gradle.groovy.scripts.Script.getContextClassloader()
16092    1   1    0 org.gradle.groovy.scripts.Script.init(Object,ServiceRegistry)
16093    1   1    0 org.gradle.groovy.scripts.Script.getStandardOutputCapture()
16094    1   1    1 org.gradle.groovy.scripts.ScriptCompilerFactory.createCompiler(ScriptSource)
16095    3   1    0 org.gradle.TaskExecutionLogger.TaskExecutionLogger(ProgressLoggerFactory,LoggerProvider)
16096    9   1    0 org.gradle.TaskExecutionLogger.beforeExecute(Task)
16097    4   2    0 org.gradle.TaskExecutionLogger.afterExecute(Task,TaskState)
16098    5   3    0 org.gradle.TaskExecutionLogger.getDisplayName(Task)
16099    1   1    1 org.gradle.logging.StyledTextOutput.append(char)
16100    1   1    1 org.gradle.logging.StyledTextOutput.append(CharSequence)
16101    1   1    1 org.gradle.logging.StyledTextOutput.append(CharSequence,int,int)
16102    1   1    1 org.gradle.logging.StyledTextOutput.style(Style)
16103    1   1    1 org.gradle.logging.StyledTextOutput.withStyle(Style)
16104    1   1    1 org.gradle.logging.StyledTextOutput.text(Object)
16105    1   1    1 org.gradle.logging.StyledTextOutput.println(Object)
16106    1   1    1 org.gradle.logging.StyledTextOutput.format(String,Object)
16107    1   1    1 org.gradle.logging.StyledTextOutput.formatln(String,Object)
16108    1   1    1 org.gradle.logging.StyledTextOutput.println()
16109    1   1    1 org.gradle.logging.StyledTextOutput.exception(Throwable)
16110    1   1    1 org.gradle.logging.StyledTextOutputFactory.create(String)
16111    1   1    1 org.gradle.logging.StyledTextOutputFactory.create(Class)
16112    1   1    1 org.gradle.logging.StyledTextOutputFactory.create(Class,LogLevel)
16113    1   1    1 org.gradle.logging.StyledTextOutputFactory.create(String,LogLevel)
16114    2   1    1 org.gradle.logging.LoggingServiceRegistry.newCommandLineProcessLogging()
16115    2   1    1 org.gradle.logging.LoggingServiceRegistry.newProcessLogging()
16116    2   1    1 org.gradle.logging.LoggingServiceRegistry.newEmbeddableLogging()
16117    2   1    1 org.gradle.logging.LoggingServiceRegistry.newLogging()
16118    2   1    0 org.gradle.logging.LoggingServiceRegistry.createCommandLineConverter()
16119    2   1    0 org.gradle.logging.LoggingServiceRegistry.createTimeProvider()
16120    2   1    0 org.gradle.logging.LoggingServiceRegistry.createStyledTextOutputFactory()
16121    4   2    0 org.gradle.logging.LoggingServiceRegistry.getStdoutListener()
16122    2   1    0 org.gradle.logging.LoggingServiceRegistry.createProgressLoggerFactory()
16123    1   1    0 org.gradle.logging.LoggingServiceRegistry.createLoggingManagerFactory()
16124    4   1    0 org.gradle.logging.LoggingServiceRegistry.createOutputEventRenderer()
16125    5   1    0 org.gradle.logging.LoggingServiceRegistry.ChildProcessLogging.createLoggingManagerFactory()
16126    4   1    0 org.gradle.logging.LoggingServiceRegistry.CommandLineLogging.createOutputEventRenderer()
16127    3   1    0 org.gradle.logging.LoggingServiceRegistry.EmbeddedLogging.createLoggingManagerFactory()
16128    3   1    0 org.gradle.logging.LoggingServiceRegistry.NestedLogging.createLoggingManagerFactory()
16129    2   1    0 org.gradle.logging.internal.StyledTextOutputBackedRenderer.StyledTextOutputBackedRenderer(StyledTextOutput)
16130   19   9    0 org.gradle.logging.internal.StyledTextOutputBackedRenderer.onOutput(OutputEvent)
16131    2   1    0 org.gradle.logging.internal.StyledTextOutputBackedRenderer.OutputEventTextOutputImpl.OutputEventTextOutputImpl(StyledTextOutput)
16132    2   1    0 org.gradle.logging.internal.StyledTextOutputBackedRenderer.OutputEventTextOutputImpl.doStyleChange(Style)
16133    3   1    0 org.gradle.logging.internal.StyledTextOutputBackedRenderer.OutputEventTextOutputImpl.doLineText(CharSequence,boolean)
16134    1   1    0 org.gradle.logging.internal.ProgressListener.started(ProgressStartEvent)
16135    1   1    0 org.gradle.logging.internal.ProgressListener.progress(ProgressEvent)
16136    1   1    0 org.gradle.logging.internal.ProgressListener.completed(ProgressCompleteEvent)
16137    5   1    0 org.gradle.logging.internal.DefaultLoggingManagerFactory.DefaultLoggingManagerFactory(LoggingConfigurer,LoggingOutputInternal,LoggingSystem,LoggingSystem)
16138    2   1    0 org.gradle.logging.internal.DefaultLoggingManagerFactory.create()
16139    2   1    0 org.gradle.logging.internal.DefaultStandardOutputRedirector.redirectStandardOutputTo(StandardOutputListener)
16140    2   1    0 org.gradle.logging.internal.DefaultStandardOutputRedirector.redirectStandardErrorTo(StandardOutputListener)
16141    8   3    0 org.gradle.logging.internal.DefaultStandardOutputRedirector.start()
16142   13   3    0 org.gradle.logging.internal.DefaultStandardOutputRedirector.stop()
16143    1   1    0 org.gradle.logging.internal.DefaultStandardOutputRedirector.DiscardAction.onOutput(CharSequence)
16144    2   1    0 org.gradle.logging.internal.DefaultStandardOutputRedirector.WriteAction.text(String)
16145    1   1    0 org.gradle.logging.internal.DefaultStandardOutputRedirector.WriteAction.endOfStream(Throwable)
16146    2   1    0 org.gradle.logging.internal.DefaultStandardOutputRedirector.WriteAction.setDestination(StandardOutputListener)
16147    4   1    0 org.gradle.logging.internal.LogEvent.LogEvent(long,String,LogLevel,String,Throwable)
16148    2   1    0 org.gradle.logging.internal.LogEvent.getMessage()
16149    2   1    0 org.gradle.logging.internal.LogEvent.getThrowable()
16150    5   2    0 org.gradle.logging.internal.LogEvent.render(StyledTextOutput)
16151    2   1    0 org.gradle.logging.internal.LogEvent.toString()
16152    2   1    1 org.gradle.logging.internal.StreamingStyledTextOutput.StreamingStyledTextOutput(StandardOutputListener)
16153    2   1    1 org.gradle.logging.internal.StreamingStyledTextOutput.StreamingStyledTextOutput(Appendable)
16154    3   2    0 org.gradle.logging.internal.StreamingStyledTextOutput.StreamingStyledTextOutput(Object,StandardOutputListener)
16155    2   1    0 org.gradle.logging.internal.StreamingStyledTextOutput.doAppend(String)
16156    3   2    1 org.gradle.logging.internal.StreamingStyledTextOutput.close()
16157    1   1    1 org.gradle.logging.internal.LoggingOutputInternal.addStandardOutputAndError()
16158    1   1    1 org.gradle.logging.internal.LoggingOutputInternal.attachConsole(boolean)
16159    1   1    0 org.gradle.logging.internal.LoggingOutputInternal.addOutputEventListener(OutputEventListener)
16160    1   1    0 org.gradle.logging.internal.LoggingOutputInternal.removeOutputEventListener(OutputEventListener)
16161    1   1    0 org.gradle.logging.internal.Label.setText(String)
16162    1   1    0 org.gradle.logging.internal.Label.close()
16163    3   1    0 org.gradle.logging.internal.LinePrefixingStyledTextOutput.LinePrefixingStyledTextOutput(StyledTextOutput,CharSequence)
16164    2   1    0 org.gradle.logging.internal.LinePrefixingStyledTextOutput.doLineText(CharSequence,boolean)
16165    2   1    0 org.gradle.logging.internal.LinePrefixingStyledTextOutput.doStartLine()
16166    2   1    0 org.gradle.logging.internal.LinePrefixingStyledTextOutput.doStyleChange(Style)
16167    7   3    0 org.gradle.logging.internal.JavaUtilLoggingConfigurer.configure(LogLevel)
16168    2   1    0 org.gradle.logging.internal.DefaultStdOutLoggingSystem.DefaultStdOutLoggingSystem(OutputEventListener,TimeProvider)
16169    2   1    0 org.gradle.logging.internal.DefaultStdOutLoggingSystem.get()
16170    2   1    0 org.gradle.logging.internal.DefaultStdOutLoggingSystem.set(PrintStream)
16171    1   1    0 org.gradle.logging.internal.EmbeddedLoggingServices.getLoggingManagerFactory()
16172    1   1    0 org.gradle.logging.internal.EmbeddedLoggingServices.getOutputEventRenderer()
16173    4   1    0 org.gradle.logging.internal.ConsoleBackedProgressRenderer.ConsoleBackedProgressRenderer(OutputEventListener,Console,DefaultStatusBarFormatter)
16174   17   6    0 org.gradle.logging.internal.ConsoleBackedProgressRenderer.onOutput(OutputEvent)
16175    4   2    0 org.gradle.logging.internal.ConsoleBackedProgressRenderer.updateText(ProgressOperation)
16176    6   1    0 org.gradle.logging.internal.LoggingCommandLineConverter.LoggingCommandLineConverter()
16177   10   6    0 org.gradle.logging.internal.LoggingCommandLineConverter.convert(ParsedCommandLine,LoggingConfiguration)
16178    9   1    0 org.gradle.logging.internal.LoggingCommandLineConverter.configure(CommandLineParser)
16179    5   3    1 org.gradle.logging.internal.LoggingCommandLineConverter.getLogLevel(String)
16180    5   3    1 org.gradle.logging.internal.LoggingCommandLineConverter.getLogLevelCommandLine(LogLevel)
16181    2   1    1 org.gradle.logging.internal.LoggingCommandLineConverter.getLogLevels()
16182    2   1    1 org.gradle.logging.internal.LoggingCommandLineConverter.getLogLevelOptions()
16183    5   3    1 org.gradle.logging.internal.LoggingCommandLineConverter.getShowStacktrace(String)
16184    5   3    1 org.gradle.logging.internal.LoggingCommandLineConverter.getShowStacktraceCommandLine(ShowStacktrace)
16185    4   1    0 org.gradle.logging.internal.progress.ProgressOperation.ProgressOperation(String,String,ProgressOperation)
16186    2   1    0 org.gradle.logging.internal.progress.ProgressOperation.setStatus(String)
16187    6   5    0 org.gradle.logging.internal.progress.ProgressOperation.getMessage()
16188    2   1    0 org.gradle.logging.internal.progress.ProgressOperation.getParent()
16189    7   2    0 org.gradle.logging.internal.progress.ProgressOperations.start(String,String,long,Long)
16190    6   3    0 org.gradle.logging.internal.progress.ProgressOperations.progress(String,long)
16191    5   3    0 org.gradle.logging.internal.progress.ProgressOperations.complete(long)
16192    3   1    0 org.gradle.logging.internal.AbstractStyledTextOutput.append(char)
16193    3   2    0 org.gradle.logging.internal.AbstractStyledTextOutput.append(CharSequence)
16194    3   2    0 org.gradle.logging.internal.AbstractStyledTextOutput.append(CharSequence,int,int)
16195    3   1    0 org.gradle.logging.internal.AbstractStyledTextOutput.format(String,Object)
16196    4   1    0 org.gradle.logging.internal.AbstractStyledTextOutput.println(Object)
16197    4   1    0 org.gradle.logging.internal.AbstractStyledTextOutput.formatln(String,Object)
16198    2   1    0 org.gradle.logging.internal.AbstractStyledTextOutput.onOutput(CharSequence)
16199    3   1    0 org.gradle.logging.internal.AbstractStyledTextOutput.println()
16200    3   2    0 org.gradle.logging.internal.AbstractStyledTextOutput.text(Object)
16201    7   1    0 org.gradle.logging.internal.AbstractStyledTextOutput.exception(Throwable)
16202    2   1    0 org.gradle.logging.internal.AbstractStyledTextOutput.withStyle(Style)
16203    5   2    0 org.gradle.logging.internal.AbstractStyledTextOutput.style(Style)
16204    2   1    0 org.gradle.logging.internal.AbstractStyledTextOutput.getStyle()
16205    1   1    0 org.gradle.logging.internal.AbstractStyledTextOutput.doAppend(String)
16206    1   1    0 org.gradle.logging.internal.AbstractStyledTextOutput.doStyleChange(Style)
16207    3   1    0 org.gradle.logging.internal.AbstractStyledTextOutput.StyleOverrideTextOutput.StyleOverrideTextOutput(Style,AbstractStyledTextOutput)
16208    4   1    0 org.gradle.logging.internal.AbstractStyledTextOutput.StyleOverrideTextOutput.append(char)
16209    4   1    0 org.gradle.logging.internal.AbstractStyledTextOutput.StyleOverrideTextOutput.append(CharSequence)
16210    2   2    0 org.gradle.logging.internal.AbstractStyledTextOutput.StyleOverrideTextOutput.append(CharSequence,int,int)
16211    2   2    0 org.gradle.logging.internal.AbstractStyledTextOutput.StyleOverrideTextOutput.style(Style)
16212    2   2    0 org.gradle.logging.internal.AbstractStyledTextOutput.StyleOverrideTextOutput.withStyle(Style)
16213    4   1    0 org.gradle.logging.internal.AbstractStyledTextOutput.StyleOverrideTextOutput.text(Object)
16214    4   1    0 org.gradle.logging.internal.AbstractStyledTextOutput.StyleOverrideTextOutput.println(Object)
16215    4   1    0 org.gradle.logging.internal.AbstractStyledTextOutput.StyleOverrideTextOutput.format(String,Object)
16216    2   2    0 org.gradle.logging.internal.AbstractStyledTextOutput.StyleOverrideTextOutput.formatln(String,Object)
16217    2   2    0 org.gradle.logging.internal.AbstractStyledTextOutput.StyleOverrideTextOutput.println()
16218    2   2    0 org.gradle.logging.internal.AbstractStyledTextOutput.StyleOverrideTextOutput.exception(Throwable)
16219    2   1    0 org.gradle.logging.internal.LogLevelChangeEvent.LogLevelChangeEvent(LogLevel)
16220    2   1    0 org.gradle.logging.internal.LogLevelChangeEvent.getNewLogLevel()
16221    2   1    0 org.gradle.logging.internal.LogLevelChangeEvent.toString()
16222    2   1    0 org.gradle.logging.internal.LogLevelChangeEvent.getLogLevel()
16223    1   1    0 org.gradle.logging.internal.LoggingConfigurer.configure(LogLevel)
16224    2   1    0 org.gradle.logging.internal.StyledTextOutputEvent.StyledTextOutputEvent(long,String,String)
16225    2   1    0 org.gradle.logging.internal.StyledTextOutputEvent.StyledTextOutputEvent(long,String,LogLevel,String)
16226    2   1    0 org.gradle.logging.internal.StyledTextOutputEvent.StyledTextOutputEvent(long,String,StyledTextOutput.Style,String)
16227    2   1    0 org.gradle.logging.internal.StyledTextOutputEvent.StyledTextOutputEvent(long,String,LogLevel,StyledTextOutput.Style,String)
16228    2   1    0 org.gradle.logging.internal.StyledTextOutputEvent.StyledTextOutputEvent(long,String,Span)
16229    2   1    0 org.gradle.logging.internal.StyledTextOutputEvent.StyledTextOutputEvent(long,String,LogLevel,Span)
16230    3   1    0 org.gradle.logging.internal.StyledTextOutputEvent.StyledTextOutputEvent(long,String,LogLevel,Span)
16231   13   2    0 org.gradle.logging.internal.StyledTextOutputEvent.toString()
16232    2   1    0 org.gradle.logging.internal.StyledTextOutputEvent.withLogLevel(LogLevel)
16233    4   2    0 org.gradle.logging.internal.StyledTextOutputEvent.render(StyledTextOutput)
16234    3   1    0 org.gradle.logging.internal.StyledTextOutputEvent.Span.Span(StyledTextOutput.Style,String)
16235    3   1    0 org.gradle.logging.internal.StyledTextOutputEvent.Span.Span(String)
16236    6   1    0 org.gradle.logging.internal.AnsiConsole.AnsiConsole(Appendable,Flushable,ColorMap)
16237    3   1    0 org.gradle.logging.internal.AnsiConsole.Action$1.execute(Ansi)
16238    8   2    0 org.gradle.logging.internal.AnsiConsole.getStatusBar()
16239    2   1    0 org.gradle.logging.internal.AnsiConsole.getMainArea()
16240    7   3    0 org.gradle.logging.internal.AnsiConsole.render(Ansi)
16241    2   1    0 org.gradle.logging.internal.AnsiConsole.createAnsi()
16242    1   1    0 org.gradle.logging.internal.AnsiConsole.Container.redraw(Widget,Ansi)
16243    1   1    0 org.gradle.logging.internal.AnsiConsole.Container.close(Widget)
16244    1   1    1 org.gradle.logging.internal.AnsiConsole.Widget.onActivate(Ansi)
16245    1   1    1 org.gradle.logging.internal.AnsiConsole.Widget.onDeactivate(Ansi)
16246    8   3    0 org.gradle.logging.internal.AnsiConsole.Screen.Action$1.execute(Ansi)
16247    2   1    0 org.gradle.logging.internal.AnsiConsole.Screen.Action$1.execute(Ansi)
16248   16   2    0 org.gradle.logging.internal.AnsiConsole.Screen.redraw(Widget,Ansi)
16249    4   1    0 org.gradle.logging.internal.AnsiConsole.Screen.Action$1.execute(Ansi)
16250    9   4    0 org.gradle.logging.internal.AnsiConsole.Screen.close(Widget)
16251    2   1    0 org.gradle.logging.internal.AnsiConsole.LabelImpl.LabelImpl(Container)
16252    2   1    0 org.gradle.logging.internal.AnsiConsole.LabelImpl.Action$1.execute(Ansi)
16253    7   3    0 org.gradle.logging.internal.AnsiConsole.LabelImpl.setText(String)
16254    2   1    0 org.gradle.logging.internal.AnsiConsole.LabelImpl.close()
16255    5   2    0 org.gradle.logging.internal.AnsiConsole.LabelImpl.onDeactivate(Ansi)
16256    2   1    0 org.gradle.logging.internal.AnsiConsole.LabelImpl.onActivate(Ansi)
16257   12   4    0 org.gradle.logging.internal.AnsiConsole.LabelImpl.draw(Ansi)
16258    2   1    0 org.gradle.logging.internal.AnsiConsole.TextAreaImpl.TextAreaImpl(Container)
16259    4   2    0 org.gradle.logging.internal.AnsiConsole.TextAreaImpl.onDeactivate(Ansi)
16260    5   2    0 org.gradle.logging.internal.AnsiConsole.TextAreaImpl.onActivate(Ansi)
16261   10   2    0 org.gradle.logging.internal.AnsiConsole.TextAreaImpl.Action$1.execute(Ansi)
16262   14   3    0 org.gradle.logging.internal.AnsiConsole.TextAreaImpl.doLineText(CharSequence,boolean)
16263    1   1    0 org.gradle.logging.internal.LoggingSystem.snapshot()
16264    1   1    1 org.gradle.logging.internal.LoggingSystem.on(LogLevel)
16265    1   1    1 org.gradle.logging.internal.LoggingSystem.off()
16266    1   1    0 org.gradle.logging.internal.LoggingSystem.restore(Snapshot)
16267    8   1    0 org.gradle.logging.internal.ProgressStartEvent.ProgressStartEvent(long,Long,long,String,String,String,String,String)
16268    2   1    0 org.gradle.logging.internal.ProgressStartEvent.getDescription()
16269    2   1    0 org.gradle.logging.internal.ProgressStartEvent.getShortDescription()
16270    2   1    0 org.gradle.logging.internal.ProgressStartEvent.getLoggingHeader()
16271    2   1    0 org.gradle.logging.internal.ProgressStartEvent.getStatus()
16272    2   1    0 org.gradle.logging.internal.ProgressStartEvent.toString()
16273    2   1    0 org.gradle.logging.internal.ProgressStartEvent.getOperationId()
16274    2   1    0 org.gradle.logging.internal.ProgressStartEvent.getParentOperationId()
16275    5   1    0 org.gradle.logging.internal.ProgressCompleteEvent.ProgressCompleteEvent(long,long,String,String,String)
16276    2   1    0 org.gradle.logging.internal.ProgressCompleteEvent.getStatus()
16277    2   1    0 org.gradle.logging.internal.ProgressCompleteEvent.getDescription()
16278    2   1    0 org.gradle.logging.internal.ProgressCompleteEvent.toString()
16279    2   1    0 org.gradle.logging.internal.ProgressCompleteEvent.getOperationId()
16280    2   1    0 org.gradle.logging.internal.AbstractLineChoppingStyledTextOutput.AbstractLineChoppingStyledTextOutput()
16281   20   7    0 org.gradle.logging.internal.AbstractLineChoppingStyledTextOutput.doAppend(String)
16282    1   1    1 org.gradle.logging.internal.AbstractLineChoppingStyledTextOutput.doFinishLine()
16283    1   1    1 org.gradle.logging.internal.AbstractLineChoppingStyledTextOutput.doStartLine()
16284    1   1    1 org.gradle.logging.internal.AbstractLineChoppingStyledTextOutput.doLineText(CharSequence,boolean)
16285    1   1    0 org.gradle.logging.internal.DefaultColorMap.Color$1.on(Ansi)
16286    1   1    0 org.gradle.logging.internal.DefaultColorMap.Color$1.off(Ansi)
16287   11   1    0 org.gradle.logging.internal.DefaultColorMap.DefaultColorMap()
16288    2   1    0 org.gradle.logging.internal.DefaultColorMap.addDefault(StyledTextOutput.Style,String)
16289    2   1    0 org.gradle.logging.internal.DefaultColorMap.addDefault(String,String)
16290    2   1    0 org.gradle.logging.internal.DefaultColorMap.setUseColor(boolean)
16291    2   1    0 org.gradle.logging.internal.DefaultColorMap.getStatusBarColor()
16292    2   1    0 org.gradle.logging.internal.DefaultColorMap.getColourFor(StyledTextOutput.Style)
16293    8   4    0 org.gradle.logging.internal.DefaultColorMap.getColor(String)
16294   13  10    0 org.gradle.logging.internal.DefaultColorMap.createColor(String)
16295    2   1    0 org.gradle.logging.internal.DefaultColorMap.ForegroundColor.ForegroundColor(Ansi.Color)
16296    2   1    0 org.gradle.logging.internal.DefaultColorMap.ForegroundColor.on(Ansi)
16297    2   1    0 org.gradle.logging.internal.DefaultColorMap.ForegroundColor.off(Ansi)
16298    3   1    0 org.gradle.logging.internal.DefaultColorMap.AttributeColor.AttributeColor(Attribute,Attribute)
16299    2   1    0 org.gradle.logging.internal.DefaultColorMap.AttributeColor.on(Ansi)
16300    2   1    0 org.gradle.logging.internal.DefaultColorMap.AttributeColor.off(Ansi)
16301    2   1    0 org.gradle.logging.internal.LoggingSystemAdapter.LoggingSystemAdapter(LoggingConfigurer)
16302    2   1    0 org.gradle.logging.internal.LoggingSystemAdapter.snapshot()
16303    2   1    0 org.gradle.logging.internal.LoggingSystemAdapter.off()
16304    4   1    0 org.gradle.logging.internal.LoggingSystemAdapter.on(LogLevel)
16305    5   2    0 org.gradle.logging.internal.LoggingSystemAdapter.restore(Snapshot)
16306    3   1    0 org.gradle.logging.internal.LoggingSystemAdapter.setLevel(LogLevel)
16307    2   1    0 org.gradle.logging.internal.LoggingSystemAdapter.SnapshotImpl.SnapshotImpl(LogLevel)
16308    2   1    0 org.gradle.logging.internal.AbstractStyledTextOutputFactory.create(Class)
16309    2   1    0 org.gradle.logging.internal.AbstractStyledTextOutputFactory.create(String)
16310    2   1    0 org.gradle.logging.internal.AbstractStyledTextOutputFactory.create(Class,LogLevel)
16311    4   1    0 org.gradle.logging.internal.CategorisedOutputEvent.CategorisedOutputEvent(long,String,LogLevel)
16312    2   1    0 org.gradle.logging.internal.CategorisedOutputEvent.getTimestamp()
16313    2   1    0 org.gradle.logging.internal.CategorisedOutputEvent.getLogLevel()
16314    2   1    0 org.gradle.logging.internal.CategorisedOutputEvent.getCategory()
16315    2   1    0 org.gradle.logging.internal.DefaultStdErrLoggingSystem.DefaultStdErrLoggingSystem(OutputEventListener,TimeProvider)
16316    2   1    0 org.gradle.logging.internal.DefaultStdErrLoggingSystem.get()
16317    2   1    0 org.gradle.logging.internal.DefaultStdErrLoggingSystem.set(PrintStream)
16318    2   1    0 org.gradle.logging.internal.RenderableOutputEvent.RenderableOutputEvent(long,String,LogLevel)
16319    1   1    1 org.gradle.logging.internal.RenderableOutputEvent.render(StyledTextOutput)
16320    2   1    0 org.gradle.logging.internal.StreamingStyledTextOutputFactory.StreamingStyledTextOutputFactory(Appendable)
16321    2   1    0 org.gradle.logging.internal.StreamingStyledTextOutputFactory.create(String,LogLevel)
16322    2   1    0 org.gradle.logging.internal.DefaultStatusBarFormatter.DefaultStatusBarFormatter(ConsoleMetaData)
16323   12   4    0 org.gradle.logging.internal.DefaultStatusBarFormatter.format(ProgressOperation)
16324    5   4    0 org.gradle.logging.internal.DefaultStatusBarFormatter.trim(StringBuilder)
16325    1   1    1 org.gradle.logging.internal.OutputEvent.getLogLevel()
16326    2   1    0 org.gradle.logging.internal.TextStreamOutputEventListener.TextStreamOutputEventListener(OutputEventListener)
16327    8   4    0 org.gradle.logging.internal.TextStreamOutputEventListener.onOutput(OutputEvent)
16328    2   1    0 org.gradle.logging.internal.TextStreamOutputEventListener.onLogLevelChange(LogLevelChangeEvent)
16329    5   2    0 org.gradle.logging.internal.TextStreamOutputEventListener.onTextEvent(StyledTextOutputEvent)
16330    3   1    0 org.gradle.logging.internal.DefaultProgressLoggerFactory.DefaultProgressLoggerFactory(ProgressListener,TimeProvider)
16331    2   1    0 org.gradle.logging.internal.DefaultProgressLoggerFactory.newOperation(Class)
16332    2   1    0 org.gradle.logging.internal.DefaultProgressLoggerFactory.newOperation(String)
16333    2   1    0 org.gradle.logging.internal.DefaultProgressLoggerFactory.newOperation(Class,ProgressLogger)
16334    2   1    0 org.gradle.logging.internal.DefaultProgressLoggerFactory.init(String,ProgressLogger)
16335    5   1    0 org.gradle.logging.internal.DefaultProgressLoggerFactory.ProgressLoggerImpl.ProgressLoggerImpl(OperationsHierarchy,String,ProgressListener,TimeProvider)
16336    2   1    0 org.gradle.logging.internal.DefaultProgressLoggerFactory.ProgressLoggerImpl.getDescription()
16337    3   1    0 org.gradle.logging.internal.DefaultProgressLoggerFactory.ProgressLoggerImpl.setDescription(String)
16338    2   1    0 org.gradle.logging.internal.DefaultProgressLoggerFactory.ProgressLoggerImpl.getShortDescription()
16339    3   1    0 org.gradle.logging.internal.DefaultProgressLoggerFactory.ProgressLoggerImpl.setShortDescription(String)
16340    2   1    0 org.gradle.logging.internal.DefaultProgressLoggerFactory.ProgressLoggerImpl.getLoggingHeader()
16341    3   1    0 org.gradle.logging.internal.DefaultProgressLoggerFactory.ProgressLoggerImpl.setLoggingHeader(String)
16342    5   1    0 org.gradle.logging.internal.DefaultProgressLoggerFactory.ProgressLoggerImpl.start(String,String)
16343    2   1    0 org.gradle.logging.internal.DefaultProgressLoggerFactory.ProgressLoggerImpl.started()
16344    9   5    0 org.gradle.logging.internal.DefaultProgressLoggerFactory.ProgressLoggerImpl.started(String)
16345    4   1    0 org.gradle.logging.internal.DefaultProgressLoggerFactory.ProgressLoggerImpl.progress(String)
16346    2   1    0 org.gradle.logging.internal.DefaultProgressLoggerFactory.ProgressLoggerImpl.completed()
